Timestamp,Channel_1
0.00,257641.89
0.05,247328.22
0.10,255468.75
0.15,254238.75
0.20,257641.89
0.25,257641.89
0.30,253321.84
0.35,252713.2
0.40,255160.45
0.45,253017.25
0.50,255777.58
0.55,250599.25
0.60,259841.8
0.65,252713.2
0.70,261111.08
0.75,257954.53
0.80,259210.5
0.85,253017.25
0.90,263676.75
0.95,257954.53
1.00,259210.5
1.05,254238.75
1.10,258581.41
1.15,258267.69
1.20,258267.69
1.25,262389.41
1.30,255468.75
1.35,254852.69
1.40,259210.5
1.45,254852.69
1.50,254545.47
1.55,262389.41
1.60,259210.5
1.65,253626.95
1.70,258581.41
1.75,254238.75
1.80,259210.5
1.85,261111.08
1.90,264323.88
1.95,259525.86
2.00,255777.58
2.05,253626.95
2.10,253017.25
2.15,262389.41
2.20,263353.97
2.25,259210.5
2.30,257954.53
2.35,259525.86
2.40,267924.53
2.45,262069.02
2.50,269251.56
2.55,250599.25
2.60,259841.8
2.65,253626.95
2.70,261749.08
2.75,254852.69
2.80,261111.08
2.85,259525.86
2.90,260475.41
2.95,253626.95
3.00,263031.84
3.05,254238.75
3.10,259525.86
3.15,257329.92
3.20,254238.75
3.25,255468.75
3.30,253017.25
3.35,247328.22
3.40,268255.41
3.45,250599.25
3.50,255160.45
3.55,253017.25
3.60,258267.69
3.65,259841.8
3.70,254852.69
3.75,261749.08
3.80,255777.58
3.85,253626.95
3.90,251804.16
3.95,257954.53
4.00,259210.5
4.05,260475.41
4.10,259210.5
4.15,254852.69
4.20,258267.69
4.25,258895.77
4.30,240682.14
4.35,259210.5
4.40,259210.5
4.45,260793.02
4.50,257954.53
4.55,254852.69
4.60,254545.47
4.65,259841.8
4.70,259525.86
4.75,263031.84
4.80,253626.95
4.85,261749.08
4.90,258581.41
4.95,258581.41
5.00,251804.16
5.05,255160.45
5.10,250299.44
5.15,262069.02
5.20,252713.2
5.25,258267.69
5.30,250599.25
5.35,259841.8
5.40,255777.58
5.45,258581.41
5.50,253017.25
5.55,262069.02
5.60,253321.84
5.65,259841.8
5.70,258581.41
5.75,258581.41
5.80,258581.41
5.85,257954.53
5.90,253321.84
5.95,265625.03
6.00,255468.75
6.05,265625.03
6.10,263676.75
6.15,264973.19
6.20,257954.53
6.25,263031.84
6.30,255160.45
6.35,258267.69
6.40,254238.75
6.45,263031.84
6.50,258267.69
6.55,261749.08
6.60,253321.84
6.65,265625.03
6.70,255468.75
6.75,265298.84
6.80,254852.69
6.85,261749.08
6.90,259210.5
6.95,259841.8
7.00,258581.41
7.05,259841.8
7.10,261749.08
7.15,259841.8
7.20,259525.86
7.25,257329.92
7.30,255468.75
7.35,262389.41
7.40,261749.08
7.45,257954.53
7.50,258267.69
7.55,261749.08
7.60,255468.75
7.65,260475.41
7.70,264323.88
7.75,261749.08
7.80,259210.5
7.85,265951.75
7.90,260475.41
7.95,260475.41
8.00,250599.25
8.05,258267.69
8.10,257954.53
8.15,261749.08
8.20,255468.75
8.25,261749.08
8.30,253626.95
8.35,261111.08
8.40,258267.69
8.45,253626.95
8.50,259210.5
8.55,247033.86
8.60,254238.75
8.65,253626.95
8.70,254545.47
8.75,255468.75
8.80,253017.25
8.85,263031.84
8.90,259525.86
8.95,257641.89
9.00,264323.88
9.05,258267.69
9.10,262069.02
9.15,254545.47
9.20,263676.75
9.25,255777.58
9.30,263676.75
9.35,240965.89
9.40,257329.92
9.45,258895.77
9.50,255777.58
9.55,258581.41
9.60,261111.08
9.65,258581.41
9.70,257329.92
9.75,257954.53
9.80,250599.25
9.85,254852.69
9.90,253017.25
9.95,255468.75
10.00,254852.69
10.05,253321.84
10.10,258267.69
10.15,258581.41
10.20,255468.75
10.25,254545.47
10.30,262389.41
10.35,257954.53
10.40,259210.5
10.45,252409.56
10.50,259841.8
10.55,255468.75
10.60,263676.75
10.65,255160.45
10.70,264323.88
10.75,259841.8
10.80,264323.88
10.85,259210.5
10.90,259210.5
10.95,258267.69
11.00,263353.97
11.05,257954.53
11.10,260475.41
11.15,265951.75
11.20,255468.75
11.25,259525.86
11.30,259841.8
11.35,254238.75
11.40,253017.25
11.45,255468.75
11.50,260158.27
11.55,259525.86
11.60,253321.84
11.65,262069.02
11.70,258581.41
11.75,259525.86
11.80,265625.03
11.85,261749.08
11.90,259841.8
11.95,265625.03
12.00,254852.69
12.05,264323.88
12.10,252409.56
12.15,259210.5
12.20,254545.47
12.25,266935.5
12.30,261429.78
12.35,258581.41
12.40,262389.41
12.45,261429.78
12.50,259210.5
12.55,258895.77
12.60,262069.02
12.65,258581.41
12.70,259525.86
12.75,254238.75
12.80,258581.41
12.85,255468.75
12.90,259841.8
12.95,254545.47
13.00,257954.53
13.05,259210.5
13.10,261749.08
13.15,259210.5
13.20,258895.77
13.25,261749.08
13.30,262389.41
13.35,259525.86
13.40,259841.8
13.45,257641.89
13.50,259525.86
13.55,257329.92
13.60,260793.02
13.65,258895.77
13.70,265625.03
13.75,255468.75
13.80,259525.86
13.85,254238.75
13.90,259210.5
13.95,252713.2
14.00,257954.53
14.05,248807.45
14.10,259841.8
14.15,257954.53
14.20,259841.8
14.25,252106.55
14.30,262389.41
14.35,255468.75
14.40,263676.75
14.45,259210.5
14.50,264323.88
14.55,261749.08
14.60,261749.08
14.65,261111.08
14.70,259525.86
14.75,257954.53
14.80,263676.75
14.85,260158.27
14.90,264000.03
14.95,259841.8
15.00,264323.88
15.05,257954.53
15.10,262710.41
15.15,257954.53
15.20,262389.41
15.25,255777.58
15.30,258581.41
15.35,263676.75
15.40,263676.75
15.45,262069.02
15.50,263031.84
15.55,255468.75
15.60,264648.19
15.65,261749.08
15.70,263031.84
15.75,259525.86
15.80,263676.75
15.85,261749.08
15.90,259525.86
15.95,258581.41
16.00,263353.97
16.05,263031.84
16.10,255468.75
16.15,257641.89
16.20,259525.86
16.25,261749.08
16.30,259525.86
16.35,259210.5
16.40,258581.41
16.45,261749.08
16.50,255777.58
16.55,259841.8
16.60,262389.41
16.65,263031.84
16.70,260475.41
16.75,255468.75
16.80,258581.41
16.85,259841.8
16.90,265298.84
16.95,261429.78
17.00,263353.97
17.05,263676.75
17.10,259841.8
17.15,257954.53
17.20,264973.19
17.25,258581.41
17.30,262069.02
17.35,257641.89
17.40,259525.86
17.45,259841.8
17.50,263676.75
17.55,262389.41
17.60,255160.45
17.65,255468.75
17.70,255777.58
17.75,252106.55
17.80,259525.86
17.85,260475.41
17.90,263031.84
17.95,259841.8
18.00,259210.5
18.05,257329.92
18.10,257954.53
18.15,260475.41
18.20,258581.41
18.25,263353.97
18.30,258581.41
18.35,258581.41
18.40,255468.75
18.45,263031.84
18.50,259210.5
18.55,264000.03
18.60,254238.75
18.65,262389.41
18.70,257329.92
18.75,265625.03
18.80,254852.69
18.85,262069.02
18.90,257954.53
18.95,261749.08
19.00,253932.5
19.05,258267.69
19.10,255468.75
19.15,261429.78
19.20,255468.75
19.25,265625.03
19.30,254852.69
19.35,263676.75
19.40,254545.47
19.45,264648.19
19.50,259841.8
19.55,262710.41
19.60,259210.5
19.65,263676.75
19.70,258267.69
19.75,263353.97
19.80,257641.89
19.85,261749.08
19.90,254852.69
19.95,265625.03
20.00,258267.69
20.05,263676.75
20.10,255468.75
20.15,263676.75
20.20,263031.84
20.25,262389.41
20.30,260158.27
20.35,258895.77
20.40,258267.69
20.45,257954.53
20.50,260475.41
20.55,262389.41
20.60,255468.75
20.65,262389.41
20.70,260158.27
20.75,259841.8
20.80,255468.75
20.85,262069.02
20.90,260475.41
20.95,264648.19
21.00,258581.41
21.05,258581.41
21.10,259525.86
21.15,255468.75
21.20,260475.41
21.25,263353.97
21.30,255468.75
21.35,263031.84
21.40,263031.84
21.45,263031.84
21.50,264973.19
21.55,259525.86
21.60,260475.41
21.65,260158.27
21.70,260475.41
21.75,259841.8
21.80,261429.78
21.85,264323.88
21.90,257954.53
21.95,259841.8
22.00,259841.8
22.05,267924.53
22.10,261429.78
22.15,262069.02
22.20,263353.97
22.25,262069.02
22.30,259210.5
22.35,258581.41
22.40,259210.5
22.45,261429.78
22.50,261749.08
22.55,264973.19
22.60,261749.08
22.65,260475.41
22.70,259210.5
22.75,259525.86
22.80,263031.84
22.85,258581.41
22.90,262389.41
22.95,260158.27
23.00,260475.41
23.05,258267.69
23.10,255468.75
23.15,259210.5
23.20,261749.08
23.25,261429.78
23.30,259210.5
23.35,262069.02
23.40,261749.08
23.45,259210.5
23.50,257954.53
23.55,260475.41
23.60,259841.8
23.65,259210.5
23.70,255468.75
23.75,257954.53
23.80,257954.53
23.85,259525.86
23.90,258581.41
23.95,259841.8
24.00,258895.77
24.05,254852.69
24.10,258267.69
24.15,253017.25
24.20,260475.41
24.25,254852.69
24.30,260475.41
24.35,255468.75
24.40,264973.19
24.45,250899.69
24.50,263676.75
24.55,253626.95
24.60,262710.41
24.65,254238.75
24.70,264648.19
24.75,258581.41
24.80,261749.08
24.85,258581.41
24.90,262710.41
24.95,258267.69
25.00,257954.53
25.05,259210.5
25.10,262069.02
25.15,257954.53
25.20,266935.5
25.25,253932.5
25.30,264000.03
25.35,264973.19
25.40,261749.08
25.45,262389.41
25.50,266935.5
25.55,252106.55
25.60,262389.41
25.65,262389.41
25.70,262389.41
25.75,255468.75
25.80,264323.88
25.85,258895.77
25.90,259525.86
25.95,257641.89
26.00,262069.02
26.05,258581.41
26.10,261429.78
26.15,258267.69
26.20,265625.03
26.25,263031.84
26.30,263676.75
26.35,264323.88
26.40,257954.53
26.45,261111.08
26.50,263031.84
26.55,259210.5
26.60,260475.41
26.65,258581.41
26.70,261429.78
26.75,259525.86
26.80,259841.8
26.85,262069.02
26.90,261749.08
26.95,255777.58
27.00,263353.97
27.05,254238.75
27.10,259525.86
27.15,263676.75
27.20,264648.19
27.25,259841.8
27.30,259841.8
27.35,263031.84
27.40,259841.8
27.45,265298.84
27.50,262389.41
27.55,265625.03
27.60,262389.41
27.65,261749.08
27.70,264323.88
27.75,261429.78
27.80,260475.41
27.85,261429.78
27.90,258267.69
27.95,259841.8
28.00,263676.75
28.05,263031.84
28.10,259210.5
28.15,260475.41
28.20,259525.86
28.25,260475.41
28.30,259841.8
28.35,265298.84
28.40,261749.08
28.45,265625.03
28.50,259841.8
28.55,263031.84
28.60,257329.92
28.65,258581.41
28.70,261749.08
28.75,259841.8
28.80,263031.84
28.85,258267.69
28.90,260475.41
28.95,261749.08
29.00,255777.58
29.05,265298.84
29.10,258581.41
29.15,248807.45
29.20,259210.5
29.25,262389.41
29.30,258895.77
29.35,259525.86
29.40,258895.77
29.45,262389.41
29.50,258267.69
29.55,261749.08
29.60,263031.84
29.65,259841.8
29.70,255468.75
29.75,262069.02
29.80,257954.53
29.85,263353.97
29.90,253626.95
29.95,263676.75
30.00,254238.75
30.05,263676.75
30.10,263031.84
30.15,255468.75
30.20,258581.41
30.25,265298.84
30.30,254238.75
30.35,259841.8
30.40,258267.69
30.45,262389.41
30.50,258267.69
30.55,264323.88
30.60,259841.8
