Timestamp,Channel_1
764.30,107973.59
764.35,107446.81
764.40,106401.21
764.45,107657.2
764.50,107973.59
764.55,107446.81
764.60,107762.55
764.65,107551.95
764.70,107551.95
764.75,107868.02
764.80,107868.02
764.85,108503.05
764.90,103934.26
764.95,107551.95
765.00,108290.95
765.05,107236.83
765.10,107657.2
765.15,108503.05
765.20,107973.59
765.25,107341.78
765.30,109035.21
765.35,107132.03
765.40,108079.27
765.45,107868.02
765.50,107657.2
765.55,107027.3
765.60,107973.59
765.65,107341.78
765.70,107446.81
765.75,107868.02
765.80,108715.59
765.85,107868.02
765.90,108503.05
765.95,107446.81
766.00,107973.59
766.05,107027.3
766.10,107657.2
766.15,107868.02
766.20,107551.95
766.25,107868.02
766.30,108079.27
766.35,108503.05
766.40,107868.02
766.45,107236.83
766.50,108928.58
766.55,108928.58
766.60,108609.28
766.65,107973.59
766.70,108079.27
766.75,108609.28
766.80,107657.2
766.85,108079.27
766.90,108503.05
766.95,108715.59
767.00,108928.58
767.05,107762.55
767.10,107973.59
767.15,107973.59
767.20,107551.95
767.25,108079.27
767.30,107868.02
767.35,108079.27
767.40,109035.21
767.45,108079.27
767.50,108503.05
767.55,108396.95
767.60,107657.2
767.65,107973.59
767.70,108928.58
767.75,109035.21
767.80,107236.83
767.85,108290.95
767.90,107657.2
767.95,108079.27
768.00,107657.2
768.05,107657.2
768.10,105778.9
768.15,108079.27
768.20,109035.21
768.25,107027.3
768.30,109248.86
768.35,108715.59
768.40,106193.36
768.45,108822.02
768.50,109141.98
768.55,109035.21
768.60,107657.2
768.65,107868.02
768.70,106922.68
768.75,109248.86
768.80,108822.02
768.85,109035.21
768.90,109141.98
768.95,109141.98
769.00,107236.83
769.05,108396.95
769.10,107551.95
769.15,107868.02
769.20,108396.95
769.25,107868.02
769.30,105985.92
769.35,105882.35
769.40,107657.2
769.45,109462.92
769.50,107446.81
769.55,109141.98
769.60,107236.83
769.65,107657.2
769.70,108079.27
769.75,107868.02
769.80,107657.2
769.85,109141.98
769.90,107236.83
769.95,108079.27
770.00,109035.21
770.05,108396.95
770.10,107657.2
770.15,108079.27
770.20,105366.09
770.25,108928.58
770.30,109462.92
770.35,108079.27
770.40,108609.28
770.45,108715.59
770.50,106193.36
770.55,107657.2
770.60,107341.78
770.65,107657.2
770.70,108079.27
770.75,107657.2
770.80,106401.21
770.85,107868.02
770.90,107868.02
770.95,107446.81
771.00,108503.05
771.05,107762.55
771.10,107027.3
771.15,107446.81
771.20,108822.02
771.25,107446.81
771.30,108609.28
771.35,107973.59
771.40,107657.2
771.45,108290.95
771.50,107657.2
771.55,108079.27
771.60,107868.02
771.65,107868.02
771.70,107236.83
771.75,108928.58
771.80,108079.27
771.85,108928.58
771.90,108928.58
771.95,108290.95
772.00,106401.21
772.05,108503.05
772.10,108503.05
772.15,108503.05
772.20,108609.28
772.25,107551.95
772.30,107236.83
772.35,107868.02
772.40,108396.95
772.45,107551.95
772.50,107868.02
772.55,108715.59
772.60,106401.21
772.65,108079.27
772.70,108609.28
772.75,108503.05
772.80,107446.81
772.85,108079.27
772.90,107762.55
772.95,107446.81
773.00,108503.05
773.05,107868.02
773.10,108715.59
773.15,108503.05
773.20,106401.21
773.25,107446.81
773.30,107657.2
773.35,107657.2
773.40,103731.35
773.45,107341.78
773.50,106297.23
773.55,107341.78
773.60,108079.27
773.65,107868.02
773.70,107657.2
773.75,107446.81
773.80,106193.36
773.85,107868.02
773.90,107973.59
773.95,107973.59
774.00,108503.05
774.05,107868.02
774.10,107551.95
774.15,108396.95
774.20,109355.81
774.25,107868.02
774.30,108503.05
774.35,107132.03
774.40,107341.78
774.45,108928.58
774.50,108503.05
774.55,108715.59
774.60,107868.02
774.65,107868.02
774.70,107657.2
774.75,108715.59
774.80,108715.59
774.85,107446.81
774.90,108609.28
774.95,108715.59
775.00,107657.2
775.05,108928.58
775.10,109035.21
775.15,107446.81
775.20,107868.02
775.25,107551.95
775.30,107341.78
775.35,108079.27
775.40,107551.95
775.45,107446.81
775.50,108079.27
775.55,109141.98
775.60,106401.21
775.65,107762.55
775.70,108290.95
775.75,107657.2
775.80,108609.28
775.85,108079.27
775.90,107657.2
775.95,108503.05
776.00,108079.27
776.05,107657.2
776.10,109248.86
776.15,108503.05
776.20,106505.31
776.25,107868.02
776.30,108503.05
776.35,107236.83
776.40,108079.27
776.45,107868.02
776.50,107446.81
776.55,107657.2
776.60,108503.05
776.65,107027.3
776.70,108079.27
776.75,108290.95
776.80,107446.81
776.85,107657.2
776.90,107868.02
776.95,107973.59
777.00,109141.98
777.05,107973.59
777.10,106401.21
777.15,108609.28
777.20,108928.58
777.25,107868.02
777.30,108396.95
777.35,107657.2
777.40,106193.36
777.45,108503.05
777.50,107657.2
777.55,108609.28
777.60,108715.59
777.65,107657.2
777.70,108715.59
777.75,108079.27
777.80,107446.81
777.85,108503.05
777.90,108079.27
777.95,109141.98
778.00,105572.3
778.05,107868.02
778.10,107868.02
778.15,107446.81
778.20,109570.12
778.25,107868.02
778.30,106401.21
778.35,107236.83
778.40,107868.02
778.45,107657.2
778.50,109141.98
778.55,108715.59
778.60,107657.2
778.65,107657.2
778.70,107341.78
778.75,109035.21
778.80,108715.59
778.85,108503.05
778.90,107657.2
778.95,107236.83
779.00,108290.95
779.05,107446.81
779.10,106401.21
779.15,108079.27
779.20,106401.21
779.25,107657.2
779.30,108715.59
779.35,108928.58
779.40,108609.28
779.45,107762.55
779.50,105882.35
779.55,108396.95
779.60,107762.55
779.65,108928.58
779.70,107551.95
779.75,108609.28
779.80,106401.21
779.85,108503.05
779.90,108503.05
779.95,107868.02
780.00,109248.86
780.05,107657.2
780.10,106193.36
780.15,108715.59
780.20,108396.95
780.25,107868.02
780.30,107762.55
780.35,108079.27
780.40,104750.01
780.45,107657.2
780.50,109355.81
780.55,108928.58
780.60,108079.27
780.65,107657.2
780.70,106089.58
780.75,108503.05
780.80,107868.02
780.85,108503.05
780.90,108079.27
780.95,108928.58
781.00,106401.21
781.05,108715.59
781.10,108396.95
781.15,108715.59
781.20,109141.98
781.25,108503.05
781.30,106297.23
781.35,108503.05
781.40,107446.81
781.45,108185.05
781.50,108822.02
781.55,108822.02
781.60,105882.35
781.65,109248.86
781.70,108822.02
781.75,109462.92
781.80,108715.59
781.85,108715.59
781.90,107236.83
781.95,108715.59
782.00,107657.2
782.05,107868.02
782.10,108822.02
782.15,106193.36
782.20,108079.27
782.25,109035.21
782.30,108079.27
782.35,107657.2
782.40,108185.05
782.45,108503.05
782.50,106297.23
782.55,108609.28
782.60,108079.27
782.65,108503.05
782.70,108503.05
782.75,108928.58
782.80,106193.36
782.85,108715.59
782.90,107868.02
782.95,108396.95
783.00,107868.02
783.05,108079.27
783.10,106922.68
783.15,108290.95
783.20,108715.59
783.25,108609.28
783.30,108503.05
783.35,108609.28
783.40,107027.3
783.45,108715.59
783.50,108503.05
783.55,108396.95
783.60,108609.28
783.65,108503.05
783.70,105778.9
783.75,108290.95
783.80,107868.02
783.85,108928.58
783.90,108079.27
783.95,107341.78
784.00,106193.36
784.05,109141.98
784.10,107868.02
784.15,107868.02
784.20,107446.81
784.25,108609.28
784.30,105778.9
784.35,108503.05
784.40,107132.03
784.45,107762.55
784.50,107868.02
784.55,108503.05
784.60,106089.58
784.65,109141.98
784.70,108396.95
784.75,109141.98
784.80,107551.95
784.85,109141.98
784.90,107236.83
784.95,108715.59
785.00,108503.05
785.05,107973.59
785.10,109462.92
785.15,107973.59
785.20,107341.78
785.25,107657.2
785.30,107762.55
785.35,109141.98
785.40,109035.21
785.45,109141.98
785.50,107446.81
785.55,108503.05
785.60,108503.05
785.65,108503.05
785.70,108290.95
785.75,107868.02
785.80,105882.35
785.85,108928.58
785.90,108503.05
785.95,108928.58
786.00,108928.58
786.05,107027.3
786.10,106401.21
786.15,109035.21
786.20,107657.2
786.25,108715.59
786.30,107868.02
786.35,108396.95
786.40,107657.2
786.45,109355.81
786.50,107236.83
786.55,107973.59
786.60,108079.27
786.65,109141.98
786.70,106401.21
786.75,108503.05
786.80,108503.05
786.85,108503.05
786.90,107868.02
786.95,109355.81
787.00,106922.68
787.05,109141.98
787.10,108928.58
787.15,108185.05
787.20,108079.27
787.25,107868.02
787.30,106922.68
787.35,108928.58
787.40,107868.02
787.45,107762.55
787.50,108503.05
787.55,108079.27
787.60,105985.92
787.65,108503.05
787.70,109141.98
787.75,106193.36
787.80,107341.78
787.85,108079.27
787.90,105882.35
787.95,108609.28
788.00,107868.02
788.05,108079.27
788.10,108396.95
788.15,109462.92
788.20,105985.92
788.25,109141.98
788.30,108503.05
788.35,108503.05
788.40,108928.58
788.45,108503.05
788.50,106505.31
788.55,107551.95
788.60,109570.12
788.65,107657.2
788.70,107762.55
788.75,108503.05
788.80,106089.58
788.85,108928.58
788.90,108079.27
788.95,109355.81
789.00,108609.28
789.05,108396.95
789.10,106401.21
789.15,107657.2
789.20,107868.02
789.25,107762.55
789.30,107446.81
789.35,108715.59
789.40,109784.84
789.45,107027.3
789.50,108928.58
789.55,107341.78
789.60,108609.28
789.65,107868.02
789.70,107236.83
789.75,110648.15
789.80,108715.59
789.85,109570.12
789.90,108928.58
789.95,107868.02
790.00,106922.68
790.05,108503.05
790.10,108079.27
790.15,108928.58
790.20,107551.95
790.25,107446.81
790.30,107446.81
790.35,109035.21
790.40,108715.59
790.45,107868.02
790.50,109248.86
790.55,109035.21
790.60,107236.83
790.65,108503.05
790.70,108503.05
790.75,108928.58
790.80,107762.55
790.85,108079.27
790.90,107868.02
790.95,107973.59
791.00,107657.2
791.05,108396.95
791.10,109141.98
791.15,108503.05
791.20,107132.03
791.25,108715.59
791.30,108503.05
791.35,108503.05
791.40,108715.59
791.45,108822.02
791.50,105675.52
791.55,108079.27
791.60,108503.05
791.65,108715.59
791.70,108609.28
791.75,108079.27
791.80,107762.55
791.85,108079.27
791.90,108928.58
791.95,107868.02
792.00,107868.02
792.05,107868.02
792.10,105882.35
792.15,107868.02
792.20,108079.27
792.25,108503.05
792.30,108715.59
792.35,107657.2
792.40,106401.21
792.45,107657.2
792.50,109035.21
792.55,108822.02
792.60,108503.05
792.65,107446.81
792.70,106193.36
792.75,108715.59
792.80,109570.12
792.85,108503.05
792.90,108396.95
792.95,108503.05
793.00,105675.52
793.05,107657.2
793.10,109141.98
793.15,107973.59
793.20,107868.02
793.25,107027.3
793.30,107236.83
793.35,107868.02
793.40,107657.2
793.45,107868.02
793.50,107868.02
793.55,107657.2
793.60,106089.58
793.65,108609.28
793.70,108503.05
793.75,107657.2
793.80,108928.58
793.85,108609.28
793.90,106401.21
793.95,108503.05
794.00,109141.98
794.05,108503.05
794.10,108715.59
794.15,108503.05
794.20,107868.02
794.25,108715.59
794.30,108822.02
794.35,108822.02
794.40,108715.59
794.45,109677.43
794.50,106297.23
794.55,108079.27
794.60,107973.59
794.65,108715.59
794.70,108928.58
794.75,107762.55
794.80,106193.36
794.85,108396.95
794.90,108290.95
794.95,108715.59
795.00,107973.59
795.05,108290.95
795.10,106401.21
795.15,107551.95
795.20,109141.98
795.25,107762.55
795.30,108503.05
795.35,108503.05
795.40,105675.52
795.45,108715.59
795.50,108715.59
795.55,108079.27
795.60,109355.81
795.65,107762.55
795.70,106193.36
795.75,108079.27
795.80,108715.59
795.85,108079.27
795.90,109141.98
795.95,108396.95
796.00,106922.68
796.05,107657.2
796.10,108396.95
796.15,108503.05
796.20,108928.58
796.25,108503.05
796.30,106401.21
796.35,108396.95
796.40,107868.02
796.45,108079.27
796.50,107236.83
796.55,107657.2
796.60,105778.9
796.65,108609.28
796.70,107551.95
796.75,107973.59
796.80,108928.58
796.85,108396.95
796.90,105675.52
796.95,107868.02
797.00,108715.59
797.05,109141.98
797.10,109570.12
797.15,108715.59
797.20,105572.3
797.25,109035.21
797.30,109035.21
797.35,107551.95
797.40,108503.05
797.45,107973.59
797.50,105778.9
797.55,107868.02
797.60,109355.81
797.65,108822.02
797.70,107236.83
797.75,107236.83
797.80,107341.78
797.85,108715.59
797.90,108609.28
797.95,105985.92
798.00,108715.59
798.05,108079.27
798.10,105469.14
798.15,108928.58
798.20,108715.59
798.25,108715.59
798.30,108079.27
798.35,107236.83
798.40,107446.81
798.45,108503.05
798.50,107868.02
798.55,108715.59
798.60,107446.81
798.65,108503.05
798.70,107027.3
798.75,107551.95
798.80,109677.43
798.85,108185.05
798.90,107973.59
798.95,107868.02
799.00,105469.14
799.05,108609.28
799.10,108715.59
799.15,107657.2
799.20,108928.58
799.25,107973.59
799.30,105366.09
799.35,108928.58
799.40,108715.59
799.45,107868.02
799.50,109141.98
799.55,109035.21
799.60,105263.16
799.65,108609.28
799.70,107446.81
799.75,107446.81
799.80,108079.27
799.85,108503.05
799.90,107446.81
799.95,107868.02
800.00,108503.05
800.05,107868.02
800.10,108079.27
800.15,108079.27
800.20,106401.21
800.25,107868.02
800.30,107657.2
800.35,108396.95
800.40,107868.02
800.45,108503.05
800.50,105366.09
800.55,108928.58
800.60,108396.95
800.65,108503.05
800.70,108715.59
800.75,107762.55
800.80,105572.3
800.85,107446.81
800.90,107657.2
800.95,109141.98
801.00,107868.02
801.05,108609.28
801.10,105675.52
801.15,108396.95
801.20,108503.05
801.25,108079.27
801.30,108609.28
801.35,108822.02
801.40,105366.09
801.45,107868.02
801.50,107657.2
801.55,108079.27
801.60,108079.27
801.65,108503.05
801.70,105160.31
801.75,107868.02
801.80,107762.55
801.85,108290.95
801.90,107446.81
801.95,107657.2
802.00,105469.14
802.05,108396.95
802.10,108609.28
802.15,108503.05
802.20,108503.05
802.25,107551.95
802.30,105778.9
802.35,108290.95
802.40,107027.3
802.45,107657.2
802.50,107973.59
802.55,108503.05
802.60,104750.01
802.65,109248.86
802.70,107446.81
802.75,110323.57
802.80,107027.3
802.85,108928.58
802.90,105675.52
802.95,110000
803.00,107868.02
803.05,108715.59
803.10,107657.2
803.15,109248.86
803.20,105263.16
803.25,107341.78
803.30,106505.31
803.35,109784.84
803.40,107236.83
803.45,109355.81
803.50,104750.01
803.55,108079.27
803.60,108396.95
803.65,109141.98
803.70,107762.55
803.75,107762.55
803.80,104239.4
803.85,109141.98
803.90,107446.81
803.95,109141.98
804.00,108715.59
804.05,108079.27
804.10,108822.02
804.15,107341.78
804.20,107027.3
804.25,108928.58
804.30,106193.36
804.35,107341.78
804.40,104137.58
804.45,107236.83
804.50,107868.02
804.55,106193.36
804.60,107657.2
804.65,108928.58
804.70,104750.01
804.75,107236.83
804.80,107446.81
804.85,107657.2
804.90,106193.36
804.95,106401.21
805.00,102622.46
805.05,107132.03
805.10,107236.83
805.15,107868.02
805.20,107551.95
805.25,107236.83
805.30,104239.4
805.35,107868.02
805.40,107446.81
805.45,105985.92
805.50,107657.2
805.55,107132.03
805.60,104035.88
805.65,105778.9
805.70,105675.52
805.75,107446.81
805.80,106401.21
805.85,106505.31
805.90,105985.92
805.95,107236.83
806.00,107027.3
806.05,106401.21
806.10,107341.78
806.15,107762.55
806.20,104035.88
806.25,107762.55
806.30,105882.35
806.35,107446.81
806.40,106089.58
806.45,106505.31
806.50,103528.84
806.55,106193.36
806.60,106922.68
806.65,106922.68
806.70,106401.21
806.75,106193.36
806.80,103934.26
806.85,107236.83
806.90,107446.81
806.95,107341.78
807.00,106401.21
807.05,107657.2
807.10,104137.58
807.15,107236.83
807.20,107551.95
807.25,107027.3
807.30,106401.21
807.35,107762.55
807.40,104545.45
807.45,107446.81
807.50,105778.9
807.55,107027.3
807.60,107657.2
807.65,107236.83
807.70,103731.35
807.75,107341.78
807.80,106818.19
807.85,107236.83
807.90,106401.21
807.95,107341.78
808.00,104239.4
808.05,107236.83
808.10,106505.31
808.15,107027.3
808.20,107236.83
808.25,107657.2
808.30,104443.35
808.35,106401.21
808.40,106297.23
808.45,106089.58
808.50,106401.21
808.55,107446.81
808.60,104239.4
808.65,106297.23
808.70,107446.81
808.75,107027.3
808.80,107446.81
808.85,106401.21
808.90,104443.35
808.95,107446.81
809.00,107657.2
809.05,107236.83
809.10,106089.58
809.15,107236.83
809.20,104443.35
809.25,107027.3
809.30,107132.03
809.35,107027.3
809.40,105985.92
809.45,107341.78
809.50,103225.81
809.55,107027.3
809.60,105882.35
809.65,107132.03
809.70,107236.83
809.75,107236.83
809.80,104341.31
809.85,107868.02
809.90,107446.81
809.95,106193.36
810.00,106401.21
810.05,106193.36
810.10,104239.4
810.15,108079.27
810.20,107446.81
810.25,106401.21
810.30,106089.58
810.35,107446.81
810.40,104341.31
810.45,106193.36
810.50,107341.78
810.55,106401.21
810.60,106401.21
810.65,106401.21
810.70,104137.58
810.75,106922.68
810.80,106401.21
810.85,107341.78
810.90,106193.36
810.95,106193.36
811.00,103832.75
811.05,107551.95
811.10,107027.3
811.15,107868.02
811.20,107446.81
811.25,107027.3
811.30,104443.35
811.35,107341.78
811.40,106089.58
811.45,107657.2
811.50,109035.21
811.55,106401.21
811.60,104443.35
811.65,106505.31
811.70,108503.05
811.75,108396.95
811.80,107027.3
811.85,105572.3
811.90,105469.14
811.95,107446.81
812.00,106193.36
812.05,106401.21
812.10,106505.31
812.15,107657.2
812.20,104443.35
812.25,106401.21
812.30,106401.21
812.35,108079.27
812.40,107551.95
812.45,105572.3
812.50,104545.45
812.55,107027.3
812.60,106089.58
812.65,105985.92
812.70,107657.2
812.75,108079.27
812.80,104443.35
812.85,106297.23
812.90,107446.81
812.95,107027.3
813.00,107341.78
813.05,107551.95
813.10,104239.4
813.15,105675.52
813.20,107027.3
813.25,107868.02
813.30,106922.68
813.35,106401.21
813.40,103630.02
813.45,106193.36
813.50,106401.21
813.55,106193.36
813.60,107762.55
813.65,107341.78
813.70,104852.42
813.75,107236.83
813.80,106401.21
813.85,107132.03
813.90,107341.78
813.95,107027.3
814.00,104750.01
814.05,107027.3
814.10,106297.23
814.15,107236.83
814.20,107027.3
814.25,106401.21
814.30,104750.01
814.35,106193.36
814.40,106089.58
814.45,107341.78
814.50,108290.95
814.55,106505.31
814.60,104137.58
814.65,107341.78
814.70,107236.83
814.75,107027.3
814.80,107446.81
814.85,107341.78
