Timestamp,Channel_15,Channel_16,Channel_17
2026-06-18 10:06:37.256832,5.9965,0.0271,-0.9804
2026-06-18 10:06:41.276447,-0.011,0.029,-0.9787
2026-06-18 10:06:45.296950,-0.0142,0.0334,-0.9811
2026-06-18 10:06:49.316164,-0.0093,0.0293,-0.9789
2026-06-18 10:06:53.347912,0.3318,0.0917,-0.8696
2026-06-18 10:06:57.296855,0.2081,-0.5407,-0.7879
2026-06-18 10:07:01.316136,0.002,0.0054,-0.978
