Timestamp,Channel_5,Channel_6,Channel_8,Channel_9,Channel_10
2026-06-19 10:09:12.690147,64457.84,98401.16,152777.78,104137.58,104750.01
2026-06-19 10:09:12.690147,63669.07,97254.32,153090.23,104750.01,105778.9
2026-06-19 10:09:12.708530,64722.44,97826.09,153246.77,104341.31,104443.35
2026-06-19 10:09:12.720593,64855.07,98209.1,153560.38,104137.58,104750.01
2026-06-19 10:09:12.720593,64590.04,96685.88,152933.89,103832.75,104545.45
2026-06-19 10:09:12.736319,65655.34,97444.54,153403.44,103934.26,104545.45
2026-06-19 10:09:12.748374,64987.91,97826.09,154347.84,104239.4,104750.01
2026-06-19 10:09:12.766933,64855.07,97444.54,154189.97,103832.75,104647.67
2026-06-19 10:09:12.770957,64457.84,97826.09,152777.78,104647.67,105160.31
2026-06-19 10:09:12.782744,65521.42,98113.2,154032.23,104137.58,104545.45
2026-06-19 10:09:12.782744,65054.41,98305.08,153246.77,104239.4,103934.26
2026-06-19 10:09:12.795729,64590.04,96875.01,152777.78,103934.26,104545.45
2026-06-19 10:09:12.810662,64921.47,97349.41,152777.78,104443.35,105263.16
2026-06-19 10:09:12.810662,65789.48,97826.09,153090.23,103731.35,104545.45
2026-06-19 10:09:12.822783,64855.07,97444.54,153403.44,104137.58,104545.45
2026-06-19 10:09:12.842015,63734.5,97254.32,152933.89,104341.31,104750.01
2026-06-19 10:09:12.842015,64722.44,96685.88,152933.89,104341.31,105160.31
2026-06-19 10:09:12.857243,64062.5,97635.14,152466.09,104750.01,104750.01
2026-06-19 10:09:12.864643,65120.96,98017.41,152933.89,104443.35,104443.35
2026-06-19 10:09:12.873128,65387.72,98113.2,153246.77,103731.35,104443.35
2026-06-19 10:09:12.882020,64062.5,97635.14,152777.78,103934.26,104341.31
2026-06-19 10:09:12.900862,65387.72,97539.8,152777.78,103934.26,104750.01
2026-06-19 10:09:12.916735,64855.07,97635.14,153090.23,103934.26,105160.31
2026-06-19 10:09:12.916735,64523.91,97444.54,152310.55,104647.67,104750.01
2026-06-19 10:09:12.931178,64855.07,97635.14,151845.02,105366.09,105160.31
2026-06-19 10:09:12.931178,64062.5,96875.01,152777.78,105572.3,105469.14
2026-06-19 10:09:12.957422,63931.16,96685.88,152777.78,104137.58,104750.01
2026-06-19 10:09:12.964665,64062.5,98017.41,153560.38,104750.01,105263.16
2026-06-19 10:09:12.964665,65120.96,97730.55,153403.44,103731.35,103934.26
2026-06-19 10:09:12.975173,64855.07,97826.09,153403.44,104443.35,104750.01
2026-06-19 10:09:12.990211,64391.8,97826.09,153090.23,104750.01,105160.31
2026-06-19 10:09:12.990211,64987.91,97444.54,153403.44,104137.58,104852.42
