Timestamp,Channel_1
25:17.8,147881.36
25:17.9,146093.73
25:17.9,146093.73
25:18.0,147282.59
25:18.1,147881.36
25:18.1,147282.59
25:18.1,146093.73
25:18.2,146984.33
25:18.2,147581.62
25:18.3,146241.75
25:18.3,149695.13
25:18.4,147282.59
25:18.4,148483.03
25:18.5,147282.59
25:18.5,147282.59
25:18.6,147731.39
25:18.6,147581.62
25:18.7,147282.59
25:18.8,147581.62
25:18.8,147282.59
25:18.8,147881.36
25:18.9,147432.03
25:19.0,147881.36
25:19.0,149087.59
25:19.0,147133.38
25:19.1,147881.36
25:19.1,148181.83
25:19.2,147432.03
25:19.2,147881.36
25:19.3,147581.62
25:19.3,148181.83
25:19.4,148181.83
25:19.4,147282.59
25:19.5,142882.56
25:19.5,148633.87
25:19.6,147881.36
25:19.6,147731.39
25:19.7,147282.59
25:19.7,148181.83
25:19.8,147282.59
25:19.9,148332.31
25:19.9,146093.73
25:19.9,147881.36
25:20.0,147282.59
25:20.0,147881.36
25:20.1,147881.36
25:20.1,147282.59
25:20.2,148031.5
25:20.2,148031.5
25:20.3,146093.73
25:20.3,147881.36
25:20.4,147881.36
25:20.4,147881.36
25:20.5,147432.03
25:20.5,150152.73
25:20.6,152310.55
25:20.6,147731.39
25:20.7,147881.36
25:20.7,147581.62
25:20.8,147731.39
25:20.8,148181.83
25:20.9,147881.36
25:20.9,147282.59
25:21.0,147432.03
25:21.0,147881.36
25:21.1,147881.36
25:21.1,146241.75
25:21.2,147581.62
25:21.2,148181.83
25:21.3,148181.83
25:21.3,147881.36
25:21.4,147881.36
25:21.4,147731.39
25:21.5,147881.36
25:21.5,147881.36
25:21.6,147881.36
25:21.7,147581.62
25:21.7,147282.59
25:21.7,146984.33
25:21.8,147581.62
25:21.8,147581.62
25:21.9,147581.62
25:21.9,147881.36
25:22.0,147881.36
25:22.0,147581.62
25:22.1,147881.36
25:22.1,147881.36
25:22.2,148181.83
25:22.3,141166.09
25:22.3,147881.36
25:22.3,147581.62
25:22.4,148031.5
25:22.4,147581.62
25:22.5,147581.62
25:22.5,147881.36
25:22.6,147581.62
25:22.6,147432.03
25:22.7,147881.36
25:22.7,147881.36
25:22.8,147881.36
25:22.9,147133.38
25:22.9,148181.83
25:23.0,148031.5
25:23.0,147881.36
25:23.0,147881.36
25:23.1,147581.62
25:23.2,148031.5
25:23.2,148332.31
25:23.2,146093.73
25:23.3,148181.83
25:23.3,148031.5
25:23.4,147731.39
25:23.4,148181.83
25:23.5,148181.83
25:23.5,148483.03
25:23.6,148181.83
25:23.6,148483.03
25:23.7,145503.61
25:23.7,149390.97
25:23.8,148483.03
25:23.8,147881.36
25:23.9,147731.39
25:23.9,147881.36
25:24.0,147282.59
25:24.0,147282.59
25:24.1,148181.83
25:24.1,147881.36
25:24.2,148483.03
25:24.2,148181.83
25:24.3,147881.36
25:24.3,148031.5
25:24.4,147581.62
25:24.4,147581.62
25:24.5,148181.83
25:24.5,148181.83
25:24.6,148181.83
25:24.7,148031.5
25:24.7,147432.03
25:24.7,148181.83
25:24.8,148483.03
25:24.8,147581.62
25:24.9,148181.83
25:24.9,147881.36
25:25.0,148483.03
25:25.1,147881.36
25:25.1,147881.36
25:25.1,147282.59
25:25.2,147881.36
25:25.2,147581.62
25:25.3,148181.83
25:25.3,148181.83
25:25.4,148483.03
25:25.4,147881.36
25:25.5,148181.83
25:25.5,147881.36
25:25.6,147581.62
25:25.6,147581.62
25:25.7,147881.36
25:25.7,147881.36
25:25.8,147881.36
25:25.8,148483.03
25:25.9,147881.36
25:25.9,148181.83
25:26.0,148483.03
25:26.0,148181.83
25:26.1,147881.36
25:26.1,147581.62
25:26.2,147731.39
25:26.2,147881.36
25:26.3,148332.31
25:26.3,148181.83
25:26.4,149390.97
25:26.5,154347.84
25:26.5,147581.62
25:26.5,148181.83
25:26.6,148031.5
25:26.6,148181.83
25:26.7,148031.5
25:26.8,148181.83
25:26.8,147881.36
25:26.8,148181.83
25:26.9,148483.03
25:26.9,147881.36
25:27.0,148483.03
25:27.0,148332.31
25:27.1,148181.83
25:27.1,148332.31
25:27.2,148483.03
25:27.2,147881.36
25:27.3,147881.36
25:27.3,148031.5
25:27.4,148181.83
25:27.4,148483.03
25:27.5,152466.09
25:27.5,147881.36
25:27.6,147881.36
25:27.6,147731.39
25:27.7,148483.03
25:27.7,147881.36
25:27.8,148936.16
25:27.8,148181.83
25:27.9,148181.83
25:27.9,148181.83
25:28.0,148332.31
25:28.0,148181.83
25:28.1,148181.83
25:28.1,148483.03
25:28.2,148181.83
25:28.2,148483.03
25:28.3,148181.83
25:28.3,148483.03
25:28.4,147881.36
25:28.4,147881.36
25:28.5,149087.59
25:28.6,148784.94
25:28.6,147581.62
25:28.6,147581.62
25:28.7,148483.03
25:28.7,154664.16
25:28.8,148332.31
25:28.8,148483.03
25:28.9,146093.73
25:28.9,149239.22
25:29.0,148483.03
25:29.0,148332.31
25:29.1,148483.03
25:29.1,147881.36
25:29.2,147581.62
25:29.2,146093.73
25:29.3,149087.59
25:29.3,148483.03
25:29.4,149087.59
25:29.4,149390.97
25:29.5,148483.03
25:29.5,148181.83
25:29.6,148181.83
25:29.6,149087.59
25:29.7,148181.83
25:29.8,147881.36
25:29.8,148031.5
25:29.8,148784.94
25:29.9,148332.31
25:29.9,148181.83
25:30.0,148483.03
25:30.0,149087.59
25:30.1,149087.59
25:30.2,148181.83
25:30.2,148181.83
25:30.2,147881.36
25:30.3,149087.59
25:30.3,148784.94
25:30.4,147881.36
25:30.4,148784.94
25:30.5,148483.03
25:30.5,148483.03
25:30.6,147881.36
25:30.6,148332.31
25:30.7,149087.59
25:30.7,147731.39
25:30.8,148332.31
25:30.8,148483.03
25:30.9,148936.16
25:30.9,148936.16
25:31.0,149695.13
25:31.0,147881.36
25:31.1,148483.03
25:31.1,148633.87
25:31.2,148332.31
25:31.2,148936.16
25:31.4,149087.59
25:31.4,148483.03
25:31.4,147581.62
25:31.4,148181.83
25:31.5,148483.03
25:31.5,148031.5
25:31.6,148332.31
25:31.6,148332.31
25:31.7,148483.03
25:31.7,147881.36
25:31.8,148181.83
25:31.8,149390.97
25:31.9,148181.83
25:31.9,148332.31
25:32.0,149390.97
25:32.0,149542.95
25:32.1,149087.59
25:32.1,147581.62
25:32.2,148181.83
25:32.2,149390.97
25:32.3,149390.97
25:32.3,148181.83
25:32.4,149087.59
25:32.4,150000
25:32.5,147282.59
25:32.5,150152.73
25:32.6,149087.59
25:32.6,149695.13
25:32.7,147881.36
25:32.7,148181.83
25:32.8,149390.97
25:32.8,148936.16
25:32.9,148483.03
25:32.9,149390.97
25:33.0,149087.59
25:33.0,150000
25:33.1,147432.03
25:33.1,148181.83
25:33.2,148483.03
25:33.2,149390.97
25:33.3,147881.36
25:33.3,149390.97
25:33.4,149087.59
25:33.4,148332.31
25:33.5,150152.73
25:33.5,149390.97
25:33.6,148483.03
25:33.6,149087.59
25:33.7,149695.13
25:33.7,149239.22
25:33.8,147282.59
25:33.8,148483.03
25:33.9,149390.97
25:33.9,149390.97
25:34.0,149390.97
25:34.0,150305.61
25:34.1,148936.16
25:34.1,149087.59
25:34.2,148181.83
25:34.2,149390.97
25:34.3,147282.59
25:34.4,149239.22
25:34.4,148483.03
25:34.4,148936.16
25:34.5,147881.36
25:34.6,149847.45
25:34.6,148181.83
25:34.6,149087.59
25:34.7,149695.13
25:34.7,147432.03
25:34.8,149087.59
25:34.8,148332.31
25:34.9,148936.16
25:34.9,149390.97
25:35.0,148181.83
25:35.0,149087.59
25:35.1,148483.03
25:35.1,149695.13
25:35.2,147432.03
25:35.2,149390.97
25:35.3,149390.97
25:35.3,149390.97
25:35.4,148784.94
25:35.5,149087.59
25:35.5,147282.59
25:35.5,149390.97
25:35.6,148483.03
25:35.6,148181.83
25:35.7,147881.36
25:35.7,149390.97
25:35.8,147881.36
25:35.8,149695.13
25:35.9,148031.5
25:35.9,149695.13
25:36.0,148332.31
25:36.0,149390.97
25:36.1,145503.61
25:36.1,135480.16
25:36.2,146984.33
25:36.2,150612
25:36.3,148181.83
25:36.3,150458.73
25:36.4,148483.03
25:36.5,148784.94
25:36.5,148483.03
25:36.5,149695.13
25:36.6,149390.97
25:36.6,150612
25:36.7,149239.22
25:36.7,149390.97
25:36.8,149087.59
25:36.8,149695.13
25:36.9,148483.03
25:36.9,150000
25:37.0,148483.03
25:37.0,149390.97
25:37.1,148483.03
25:37.1,148332.31
25:37.2,149087.59
25:37.2,149847.45
25:37.3,149087.59
25:37.3,149087.59
25:37.4,149542.95
25:37.4,149695.13
25:37.5,148483.03
25:37.6,150000
25:37.6,149695.13
25:37.6,150000
25:37.7,149087.59
25:37.7,148031.5
25:37.8,149239.22
25:37.8,149390.97
25:37.9,147581.62
25:37.9,149695.13
25:38.0,149695.13
25:38.0,149239.22
25:38.1,149087.59
25:38.1,150612
25:38.2,149847.45
25:38.3,149695.13
25:38.3,148483.03
25:38.3,149390.97
25:38.4,148936.16
25:38.4,148936.16
25:38.5,149542.95
25:38.5,149695.13
25:38.6,149390.97
25:38.6,149087.59
25:38.7,148483.03
25:38.7,149542.95
25:38.8,148031.5
25:38.8,147881.36
25:38.9,149542.95
25:38.9,149087.59
25:39.0,148936.16
25:39.1,148936.16
25:39.1,148483.03
25:39.1,150305.61
25:39.2,147881.36
25:39.2,150000
25:39.3,149695.13
25:39.3,150000
25:39.4,149695.13
25:39.4,149695.13
25:39.5,148936.16
25:39.5,149847.45
25:39.6,148784.94
25:39.6,149695.13
25:39.7,149087.59
25:39.7,149695.13
25:39.8,149542.95
25:39.8,150000
25:39.9,149239.22
25:40.0,149087.59
25:40.0,149390.97
25:40.0,150152.73
25:40.1,148633.87
25:40.1,150000
25:40.2,147282.59
25:40.2,149847.45
25:40.3,149390.97
25:40.3,149390.97
25:40.4,148483.03
25:40.4,151690.22
25:40.5,149695.13
25:40.6,149390.97
25:40.7,149390.97
25:40.7,148483.03
25:40.7,149847.45
25:40.7,149390.97
25:40.8,149695.13
25:40.8,149695.13
25:40.9,149390.97
25:40.9,150152.73
25:41.0,149695.13
25:41.0,150612
25:41.1,149087.59
25:41.1,149695.13
25:41.2,147881.36
25:41.2,150000
25:41.3,149239.22
25:41.3,149695.13
25:41.4,149087.59
25:41.4,150152.73
25:41.6,144331.73
25:41.6,149390.97
25:41.6,148181.83
25:41.6,150000
25:41.7,150000
25:41.7,150305.61
25:41.8,149390.97
25:41.8,150612
25:41.9,149695.13
25:42.0,150305.61
25:42.0,149695.13
25:42.0,149390.97
25:42.1,149087.59
25:42.2,149695.13
25:42.2,150305.61
25:42.2,150458.73
25:42.3,148936.16
25:42.4,150000
25:42.4,150000
25:42.4,149390.97
25:42.5,149390.97
25:42.5,149847.45
25:42.6,149087.59
25:42.6,150152.73
25:42.7,149390.97
25:42.7,150000
25:42.8,149390.97
25:42.8,149542.95
25:42.9,149847.45
25:42.9,149390.97
25:43.0,149087.59
25:43.0,150919.13
25:43.1,149087.59
25:43.1,148633.87
25:43.2,149239.22
25:43.2,150000
25:43.3,149695.13
25:43.3,149847.45
25:43.4,148181.83
25:43.4,150000
25:43.5,149695.13
25:43.5,150612
25:43.6,149847.45
25:43.6,148633.87
25:43.7,149542.95
25:43.7,150000
25:43.8,148936.16
25:43.8,149390.97
25:43.9,150305.61
25:43.9,149847.45
25:44.0,149847.45
25:44.0,149542.95
25:44.1,150612
25:44.1,148483.03
25:44.2,149390.97
25:44.2,149390.97
25:44.3,149087.59
25:44.3,149390.97
25:44.4,149847.45
25:44.4,149695.13
25:44.5,150000
25:44.5,150305.61
25:44.6,150458.73
25:44.6,149847.45
25:44.7,149695.13
25:44.7,149695.13
25:44.8,150000
25:44.8,149087.59
25:44.9,149542.95
25:45.0,149390.97
25:45.0,150305.61
25:45.1,149390.97
25:45.1,150458.73
25:45.1,150152.73
25:45.2,150305.61
25:45.2,149695.13
25:45.4,149847.45
25:45.5,149390.97
25:45.5,149695.13
25:45.5,149847.45
25:45.5,150305.61
25:45.5,149087.59
25:45.6,150919.13
25:45.6,148483.03
25:45.7,148483.03
25:45.7,149087.59
25:45.8,150000
25:45.8,147881.36
25:45.9,150612
25:45.9,149390.97
25:46.0,149847.45
25:46.1,148181.83
25:46.1,150458.73
25:46.1,149390.97
25:46.2,150919.13
25:46.2,149542.95
25:46.3,150919.13
25:46.3,148784.94
25:46.4,150458.73
25:46.4,149087.59
25:46.5,150152.73
25:46.6,149695.13
25:46.6,150919.13
25:46.6,149087.59
25:46.7,150919.13
25:46.8,148483.03
25:46.8,150919.13
25:46.9,149695.13
25:46.9,151072.95
25:46.9,150000
25:47.0,149695.13
25:47.1,148483.03
25:47.1,149695.13
25:47.1,150458.73
25:47.2,150152.73
25:47.2,149695.13
25:47.3,150152.73
25:47.3,149847.45
25:47.4,150612
25:47.5,150152.73
25:47.5,150765.45
25:47.5,149542.95
25:47.6,150612
25:47.6,149847.45
25:47.7,149847.45
25:47.7,150305.61
25:47.8,150000
25:47.8,149542.95
25:47.9,151535.66
25:47.9,149390.97
25:48.0,150919.13
25:48.0,149847.45
25:48.1,150765.45
25:48.1,149695.13
25:48.2,150919.13
25:48.2,150000
25:48.3,150612
25:48.4,149695.13
25:48.4,150458.73
25:48.4,149239.22
25:48.5,150765.45
25:48.5,150305.61
25:48.6,150919.13
25:48.6,149695.13
25:48.7,150458.73
25:48.7,149695.13
25:48.8,150305.61
25:48.8,149847.45
25:48.9,150765.45
25:48.9,149239.22
25:49.0,150765.45
25:49.0,150000
25:49.1,150458.73
25:49.1,150612
25:49.2,150152.73
25:49.4,150000
25:49.4,150000
25:49.4,149847.45
25:49.4,150612
25:49.4,149695.13
25:49.5,150305.61
25:49.5,150305.61
25:49.6,150000
25:49.6,150305.61
25:49.7,150612
25:49.7,150305.61
25:49.8,150000
25:49.8,150305.61
25:49.9,150612
25:49.9,149847.45
25:50.0,150612
25:50.1,148784.94
25:50.1,149847.45
25:50.1,149695.13
25:50.2,150305.61
25:50.2,149390.97
25:50.3,150765.45
25:50.3,150305.61
25:50.4,150612
25:50.4,150612
25:50.5,150919.13
25:50.6,150765.45
25:50.6,150765.45
25:50.6,149847.45
25:50.7,150305.61
25:50.7,150919.13
25:50.9,150765.45
25:50.9,149695.13
25:50.9,150305.61
25:50.9,149847.45
25:51.0,150305.61
25:51.1,150305.61
25:51.2,151845.02
25:51.2,150919.13
25:51.2,150612
25:51.2,150000
25:51.3,150765.45
25:51.3,149847.45
25:51.4,150765.45
25:51.5,150612
25:51.5,150612
25:51.5,149847.45
25:51.6,150919.13
25:51.7,149695.13
25:51.7,150000
25:51.7,151535.66
25:51.8,150612
25:51.8,150000
25:51.9,150458.73
25:52.0,150458.73
25:52.1,150458.73
25:52.1,150919.13
25:52.1,150919.13
25:52.1,150305.61
25:52.2,150458.73
25:52.2,150919.13
25:52.3,150919.13
25:52.3,150000
25:52.4,150919.13
25:52.5,150612
25:52.5,144331.73
25:52.5,151535.66
25:52.6,150612
25:52.6,150612
25:52.7,148181.83
25:52.7,149847.45
25:52.8,149695.13
25:52.8,150458.73
25:52.9,150612
25:52.9,151072.95
25:53.0,151845.02
25:53.1,152155.17
25:53.1,150000
25:53.2,150919.13
25:53.2,150000
25:53.2,150612
25:53.3,150919.13
25:53.3,151072.95
25:53.4,150919.13
25:53.4,150612
25:53.5,150765.45
25:53.5,150305.61
25:53.6,150305.61
25:53.6,151072.95
25:53.7,150612
25:53.7,150765.45
25:53.8,150919.13
25:53.8,151535.66
25:53.9,151072.95
25:53.9,151535.66
25:54.0,150612
25:54.0,151845.02
25:54.1,151072.95
25:54.1,150305.61
25:54.2,150919.13
25:54.2,150000
25:54.3,149695.13
25:54.4,152155.17
25:54.4,151535.66
25:54.4,150919.13
25:54.5,151072.95
25:54.6,152155.17
25:54.6,151072.95
25:54.6,151845.02
25:54.7,151535.66
25:54.7,150612
25:54.8,150612
25:54.8,152310.55
25:54.9,150612
25:54.9,150765.45
25:55.0,150000
25:55.0,151845.02
25:55.1,150612
25:55.1,150919.13
25:55.2,150000
25:55.2,150152.73
25:55.3,149087.59
25:55.3,151999.98
25:55.4,150000
25:55.4,150612
25:55.5,150612
25:55.5,150919.13
25:55.7,150000
25:55.7,152933.89
25:55.7,150305.61
25:55.8,152466.09
25:55.8,149542.95
25:55.8,150765.45
25:55.9,150305.61
25:55.9,152777.78
25:56.0,149087.59
25:56.0,152466.09
25:56.2,150000
25:56.2,151535.66
25:56.2,149390.97
25:56.2,152466.09
25:56.3,149695.13
25:56.3,152310.55
25:56.4,150919.13
25:56.5,150919.13
25:56.5,150919.13
25:56.5,150765.45
25:56.6,149847.45
25:56.6,151535.66
25:56.7,150152.73
25:56.8,150612
25:56.8,150765.45
25:56.8,150919.13
25:57.0,150919.13
25:57.0,151845.02
25:57.0,150919.13
25:57.1,151845.02
25:57.1,149847.45
25:57.1,152155.17
25:57.2,150305.61
25:57.3,150612
25:57.3,150612
25:57.3,151072.95
25:57.4,150919.13
25:57.4,152155.17
25:57.5,151535.66
25:57.5,150919.13
25:57.6,151535.66
25:57.7,152310.55
25:57.8,150305.61
25:57.8,150919.13
25:57.8,150919.13
25:57.8,151845.02
25:57.9,150919.13
25:58.1,151999.98
25:58.1,150458.73
25:58.1,151999.98
25:58.1,150919.13
25:58.1,151535.66
25:58.2,150765.45
25:58.2,151845.02
25:58.3,150000
25:58.3,151690.22
25:58.4,150765.45
25:58.4,151845.02
25:58.5,150612
25:58.5,152310.55
25:58.6,150765.45
25:58.6,151072.95
25:58.7,150612
25:58.7,150458.73
25:58.8,151845.02
25:58.8,151845.02
25:59.0,150000
25:59.0,151072.95
25:59.0,150765.45
25:59.0,151535.66
25:59.1,150919.13
25:59.2,150919.13
25:59.2,151072.95
25:59.2,150919.13
25:59.3,150612
25:59.3,151690.22
25:59.4,150919.13
25:59.4,150919.13
25:59.5,150919.13
25:59.5,150765.45
25:59.6,150305.61
25:59.6,152155.17
25:59.7,150612
25:59.7,147881.36
25:59.8,150919.13
25:59.8,152155.17
25:59.9,150000
25:59.9,151072.95
26:00.0,150612
26:00.0,152155.17
26:00.2,150919.13
26:00.3,150919.13
26:00.3,150919.13
26:00.3,151999.98
26:00.3,151845.02
26:00.3,150919.13
26:00.4,150612
26:00.4,151535.66
26:00.5,150919.13
26:00.5,150919.13
26:00.6,151535.66
26:00.6,151845.02
26:00.7,150305.61
26:00.8,151381.2
26:00.8,150305.61
26:00.8,149239.22
26:00.9,150919.13
26:00.9,150612
26:01.0,151535.66
26:01.1,151072.95
26:01.1,151845.02
26:01.1,150612
26:01.2,150919.13
26:01.3,151072.95
26:01.3,150919.13
26:01.3,152155.17
26:01.4,151535.66
26:01.4,151535.66
26:01.6,151845.02
26:01.6,152155.17
26:01.6,150458.73
26:01.6,150919.13
26:01.7,151535.66
26:01.7,151535.66
26:01.8,150919.13
26:01.8,150919.13
26:01.9,151535.66
26:01.9,150612
26:02.0,151690.22
26:02.0,151072.95
26:02.1,151845.02
26:02.1,151535.66
26:02.3,150919.13
26:02.3,152155.17
26:02.3,151845.02
26:02.3,152466.09
26:02.4,151535.66
26:02.4,150919.13
26:02.5,153090.23
26:02.5,151999.98
26:02.6,150919.13
26:02.6,150305.61
26:02.7,152777.78
26:02.7,151690.22
26:02.8,151690.22
26:02.8,151845.02
26:02.9,150305.61
26:02.9,150919.13
26:03.0,152466.09
26:03.0,150612
26:03.2,153090.23
26:03.2,151535.66
26:03.2,150919.13
26:03.2,150919.13
26:03.3,152155.17
26:03.3,151845.02
26:03.4,151845.02
26:03.4,151072.95
26:03.5,152933.89
26:03.5,150458.73
26:03.6,151072.95
26:03.6,149542.95
26:03.7,151845.02
26:03.7,152310.55
26:03.8,150458.73
26:03.8,150919.13
26:03.9,151072.95
26:03.9,151845.02
26:04.0,151999.98
26:04.0,151845.02
26:04.1,151999.98
26:04.1,151690.22
26:04.2,152466.09
26:04.2,151845.02
26:04.4,152466.09
26:04.4,150919.13
26:04.4,151845.02
26:04.5,151072.95
26:04.5,152155.17
26:04.5,151535.66
26:04.6,151845.02
26:04.6,151845.02
26:04.7,151690.22
26:04.7,150765.45
26:04.8,152155.17
26:04.8,152155.17
26:04.9,158196.72
26:04.9,152155.17
26:05.0,152777.78
26:05.0,151845.02
26:05.1,152466.09
26:05.1,150919.13
26:05.2,152155.17
26:05.2,150305.61
26:05.3,152310.55
26:05.3,151072.95
26:05.4,152466.09
26:05.5,149695.13
26:05.5,153090.23
26:05.5,152155.17
26:05.6,151999.98
26:05.6,150612
26:05.7,152621.83
26:05.8,152310.55
26:05.8,152777.78
26:05.8,150612
26:05.9,152155.17
26:05.9,151845.02
26:06.0,152777.78
26:06.0,150765.45
26:06.1,151690.22
26:06.1,151072.95
26:06.2,152155.17
26:06.3,151072.95
26:06.3,155937.52
26:06.4,150919.13
26:06.5,152310.55
26:06.5,152155.17
26:06.5,151690.22
26:06.5,150305.61
26:06.6,152621.83
26:06.6,150919.13
26:06.7,152310.55
26:06.8,151535.66
26:06.8,152777.78
26:06.8,151690.22
26:06.9,152466.09
26:06.9,151535.66
26:07.0,151072.95
26:07.0,151690.22
26:07.1,152155.17
26:07.1,151072.95
26:07.2,152466.09
26:07.2,151845.02
26:07.3,152466.09
26:07.3,150919.13
26:07.4,152466.09
26:07.4,150612
26:07.5,151845.02
26:07.5,151845.02
26:07.6,153403.44
26:07.6,148483.03
26:07.7,152155.17
26:07.8,151072.95
26:07.8,152310.55
26:07.8,151690.22
26:07.9,151845.02
26:07.9,151535.66
26:08.0,152777.78
26:08.0,150919.13
26:08.1,150305.61
26:08.1,150919.13
26:08.3,151845.02
26:08.3,150919.13
26:08.3,151072.95
26:08.4,151535.66
26:08.4,152155.17
26:08.4,151845.02
26:08.5,152777.78
26:08.5,152155.17
26:08.6,152933.89
26:08.6,150305.61
26:08.7,152155.17
26:08.7,151690.22
26:08.8,152466.09
26:08.8,152155.17
26:08.9,152155.17
26:08.9,150919.13
26:09.0,152621.83
26:09.0,151690.22
26:09.1,152466.09
26:09.1,151999.98
26:09.2,150305.61
26:09.3,154032.23
26:09.4,145798.31
26:09.5,152621.83
26:09.5,150612
26:09.5,151845.02
26:09.6,150765.45
26:09.6,152777.78
26:09.7,151999.98
26:09.8,153403.44
26:09.8,150612
26:09.8,152466.09
26:09.9,150612
26:09.9,152155.17
26:10.0,150919.13
26:10.1,151999.98
26:10.1,150458.73
26:10.1,153403.44
26:10.2,150919.13
26:10.2,152466.09
26:10.3,151535.66
26:10.4,152466.09
26:10.4,151999.98
26:10.4,150152.73
26:10.5,153090.23
26:10.6,151845.02
26:10.6,151535.66
26:10.7,152777.78
26:10.7,150765.45
26:10.7,153090.23
26:10.8,151845.02
26:10.9,152777.78
26:10.9,151845.02
26:11.0,152777.78
26:11.0,151072.95
26:11.0,152466.09
26:11.1,152466.09
26:11.1,153246.77
26:11.2,151690.22
26:11.3,152777.78
26:11.3,152155.17
26:11.3,152155.17
26:11.4,150305.61
26:11.4,152777.78
26:11.5,150612
26:11.6,152466.09
26:11.6,151845.02
26:11.6,152155.17
26:11.7,150000
26:11.7,152155.17
26:11.8,150612
26:11.9,151690.22
26:11.9,150458.73
26:11.9,154032.23
26:12.0,152466.09
26:12.0,150612
