time_s,Thumb,Index,Middle,Ring,Pinky
2.3980,-1.00000,0.39973,1.00000,1.00000,0.86103
2.4150,-1.00000,0.39973,1.00000,1.00000,0.86103
2.4320,-1.00000,0.39973,1.00000,1.00000,0.86103
2.4480,-1.00000,0.39973,1.00000,1.00000,0.86103
2.4650,-1.00000,0.42410,1.00000,1.00000,0.88046
2.4810,-1.00000,0.43002,1.00000,1.00000,0.87991
2.4980,-1.00000,0.43002,1.00000,1.00000,0.87991
2.5160,-1.00000,0.44250,1.00000,1.00000,0.88333
2.5330,-1.00000,0.44250,1.00000,1.00000,0.88333
2.5500,-1.00000,0.44250,1.00000,1.00000,0.88333
2.5670,-1.00000,0.44250,1.00000,1.00000,0.88333
2.5830,-1.00000,0.45205,1.00000,1.00000,0.88903
2.6000,-1.00000,0.45205,1.00000,1.00000,0.88903
2.6160,-1.00000,0.45205,1.00000,1.00000,0.88903
2.6330,-1.00000,0.45205,1.00000,1.00000,0.88903
2.6500,-1.00000,0.45205,1.00000,1.00000,0.88903
2.6680,-1.00000,0.45205,1.00000,1.00000,0.88903
2.6840,-1.00000,0.45205,1.00000,1.00000,0.88903
2.7010,-1.00000,0.46871,1.00000,1.00000,0.89540
2.7180,-1.00000,0.46934,1.00000,1.00000,0.88857
2.7340,-1.00000,0.46934,1.00000,1.00000,0.88857
2.7520,-1.00000,0.46934,1.00000,1.00000,0.88857
2.7690,-1.00000,0.46934,1.00000,1.00000,0.88857
2.7850,-1.00000,0.46934,1.00000,1.00000,0.88857
2.8020,-1.00000,0.46934,1.00000,1.00000,0.88857
2.8180,-1.00000,0.47226,1.00000,1.00000,0.88912
2.8350,-1.00000,0.47815,1.00000,1.00000,0.87767
2.8510,-1.00000,0.47815,1.00000,1.00000,0.87767
2.8680,-1.00000,0.48467,1.00000,1.00000,0.87825
2.8860,-1.00000,0.48289,1.00000,1.00000,0.87368
2.9020,-1.00000,0.48289,1.00000,1.00000,0.87368
2.9190,-1.00000,0.48289,1.00000,1.00000,0.87368
2.9350,-1.00000,0.48707,1.00000,1.00000,0.86165
2.9520,-1.00000,0.49002,1.00000,1.00000,0.85879
2.9680,-1.00000,0.49002,1.00000,1.00000,0.85879
2.9850,-1.00000,0.49002,1.00000,1.00000,0.85879
3.0010,-1.00000,0.48409,1.00000,1.00000,0.85422
3.0180,-1.00000,0.48409,1.00000,1.00000,0.85422
3.0350,-1.00000,0.48409,1.00000,1.00000,0.85422
3.0520,-1.00000,0.48409,1.00000,1.00000,0.85422
3.0690,-1.00000,0.48409,1.00000,1.00000,0.85422
3.0860,-1.00000,0.48409,1.00000,1.00000,0.85422
3.1040,-1.00000,0.48409,1.00000,1.00000,0.85422
3.1210,-1.00000,0.49180,1.00000,1.00000,0.85185
3.1380,-1.00000,0.49475,1.00000,1.00000,0.85415
3.1540,-1.00000,0.49475,1.00000,1.00000,0.85415
3.1700,-1.00000,0.49120,1.00000,1.00000,0.85530
3.1870,-1.00000,0.49828,1.00000,1.00000,0.85873
3.2040,-1.00000,0.49828,1.00000,1.00000,0.85873
3.2210,-1.00000,0.49828,1.00000,1.00000,0.85873
3.2370,-1.00000,0.49944,1.00000,1.00000,0.87191
3.2530,-1.00000,0.49944,1.00000,1.00000,0.87191
3.2690,-1.00000,0.49944,1.00000,1.00000,0.87191
3.2850,-1.00000,0.49944,1.00000,1.00000,0.87191
3.3030,-1.00000,0.51125,1.00000,1.00000,0.86272
3.3190,-1.00000,0.51125,1.00000,1.00000,0.86272
3.3350,-1.00000,0.51125,1.00000,1.00000,0.86272
3.3510,-1.00000,0.51420,1.00000,1.00000,0.86329
3.3680,-1.00000,0.51420,1.00000,1.00000,0.86329
3.3850,-1.00000,0.51420,1.00000,1.00000,0.86329
3.4020,-1.00000,0.51420,1.00000,1.00000,0.86329
3.4200,-1.00000,0.52185,1.00000,1.00000,0.84904
3.4370,-1.00000,0.52069,1.00000,1.00000,0.85473
3.4540,-1.00000,0.52069,1.00000,1.00000,0.85473
3.4710,-1.00000,0.52361,1.00000,1.00000,0.85645
3.4880,-1.00000,0.52361,1.00000,1.00000,0.85645
3.5050,-1.00000,0.52361,1.00000,1.00000,0.85645
3.5220,-1.00000,0.52361,1.00000,1.00000,0.85645
3.5390,-1.00000,0.52538,1.00000,1.00000,0.85530
3.5560,-1.00000,0.52713,1.00000,1.00000,0.85588
3.5720,-1.00000,0.52713,1.00000,1.00000,0.85588
3.5890,-1.00000,0.52419,1.00000,1.00000,0.85531
3.6050,-1.00000,0.52537,1.00000,1.00000,0.85246
