#,Thumb,Index,Middle,Ring,Pinky
calib_closed,162629.41,581917.24,207413.67,153725.92,236780.29
calib_half,159984.75,501775.03,190124.66,140174.32,218183.38
calib_open,157489.00,438260.68,164984.84,134856.07,196474.72
calib_span,5140.41,143656.57,42428.83,18869.85,40305.57

time_s,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
4.7390,1.00000,1.00000,0.83185,1.00000,0.98643,0.23810,0.08270,-0.94260
4.7560,1.00000,1.00000,0.83232,1.00000,0.98643,0.21620,0.05470,-0.91260
4.7720,1.00000,1.00000,0.83232,1.00000,0.98643,0.21620,0.05470,-0.91260
4.7880,1.00000,1.00000,0.83232,1.00000,0.98643,0.21620,0.05470,-0.91260
4.8060,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.8220,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.8390,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.8550,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.8710,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.8880,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.9050,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.9220,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.9400,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.9560,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.9730,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
4.9890,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
5.0060,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
5.0230,1.00000,1.00000,0.82875,1.00000,0.98511,0.32890,0.05270,-0.86740
5.0390,1.00000,1.00000,0.82569,1.00000,0.98478,0.64050,-0.23250,-1.25320
5.0560,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.0720,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.0890,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.1050,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.1210,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.1380,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.1550,1.00000,1.00000,0.82546,1.00000,0.98412,0.58270,-0.21670,-1.21190
5.1720,1.00000,1.00000,0.81166,1.00000,0.98913,-0.02120,0.15100,-0.83160
5.1890,1.00000,1.00000,0.81598,1.00000,0.99144,0.48680,0.24840,-1.11630
5.2060,1.00000,1.00000,0.81551,1.00000,0.99210,0.25250,-0.49210,-1.02720
5.2230,1.00000,1.00000,0.81551,1.00000,0.99210,0.25250,-0.49210,-1.02720
5.2390,1.00000,1.00000,0.81551,1.00000,0.99210,0.25250,-0.49210,-1.02720
5.2550,1.00000,1.00000,0.81551,1.00000,0.99210,0.25250,-0.49210,-1.02720
5.2720,1.00000,1.00000,0.81551,1.00000,0.99210,0.25250,-0.49210,-1.02720
5.2890,1.00000,1.00000,0.81450,1.00000,0.99342,0.46480,0.26860,-1.09340
5.3050,1.00000,1.00000,0.81450,1.00000,0.99342,0.46480,0.26860,-1.09340
5.3220,1.00000,1.00000,0.81450,1.00000,0.99342,0.46480,0.26860,-1.09340
5.3380,1.00000,1.00000,0.81308,1.00000,0.99276,0.04370,-0.49290,-1.01600
5.3550,1.00000,1.00000,0.81261,1.00000,0.99342,-0.01930,-0.24250,-0.97890
5.3710,1.00000,1.00000,0.81261,1.00000,0.99342,-0.01930,-0.24250,-0.97890
5.3880,1.00000,1.00000,0.81261,1.00000,0.99342,-0.01930,-0.24250,-0.97890
5.4050,1.00000,1.00000,0.81765,1.00000,0.99507,0.39060,0.41140,-0.94960
5.4210,1.00000,1.00000,0.82368,1.00000,0.99507,0.38160,0.25570,-1.02630
5.4380,1.00000,1.00000,0.82368,1.00000,0.99507,0.38160,0.25570,-1.02630
5.4540,1.00000,1.00000,0.82368,1.00000,0.99507,0.38160,0.25570,-1.02630
5.4700,1.00000,1.00000,0.82368,1.00000,0.99507,0.38160,0.25570,-1.02630
5.4870,1.00000,1.00000,0.82368,1.00000,0.99507,0.38160,0.25570,-1.02630
5.5030,1.00000,1.00000,0.82368,1.00000,0.99507,0.38160,0.25570,-1.02630
5.5200,1.00000,1.00000,0.81526,1.00000,0.99540,0.07170,-0.42970,-0.98230
5.5370,1.00000,1.00000,0.80625,1.00000,0.99672,-0.03760,-0.17300,-0.84960
5.5530,1.00000,1.00000,0.80625,1.00000,0.99672,-0.03760,-0.17300,-0.84960
5.5710,1.00000,1.00000,0.80625,1.00000,0.99672,-0.03760,-0.17300,-0.84960
5.5870,1.00000,1.00000,0.80625,1.00000,0.99672,-0.03760,-0.17300,-0.84960
5.6030,1.00000,1.00000,0.80625,1.00000,0.99672,-0.03760,-0.17300,-0.84960
5.6200,1.00000,1.00000,0.80625,1.00000,0.99672,-0.03760,-0.17300,-0.84960
5.6370,1.00000,1.00000,0.80577,1.00000,0.99540,0.32890,0.55560,-0.92010
5.6530,1.00000,1.00000,0.80606,1.00000,0.99573,-0.04250,-0.46120,-0.91040
5.6690,1.00000,1.00000,0.80867,1.00000,0.99672,0.56440,0.59390,-0.97500
5.6860,1.00000,1.00000,0.80867,1.00000,0.99606,0.59540,0.62220,-0.96380
5.7020,1.00000,1.00000,0.80867,1.00000,0.99606,0.59540,0.62220,-0.96380
5.7180,1.00000,1.00000,0.80867,1.00000,0.99606,0.59540,0.62220,-0.96380
5.7350,1.00000,1.00000,0.80867,1.00000,0.99606,0.59540,0.62220,-0.96380
5.7510,1.00000,1.00000,0.80867,1.00000,0.99606,0.59540,0.62220,-0.96380
5.7670,1.00000,1.00000,0.80383,1.00000,0.99738,-0.13200,-0.41990,-0.88670
5.7830,1.00000,1.00000,0.81307,1.00000,0.99638,0.25030,0.02980,-1.03850
5.7990,1.00000,1.00000,0.81307,1.00000,0.99638,0.25030,0.02980,-1.03850
5.8160,1.00000,1.00000,0.81307,1.00000,0.99638,0.25030,0.02980,-1.03850
5.8320,1.00000,1.00000,0.81307,1.00000,0.99638,0.25030,0.02980,-1.03850
5.8490,1.00000,1.00000,0.81307,1.00000,0.99638,0.25030,0.02980,-1.03850
5.8650,1.00000,1.00000,0.81307,1.00000,0.99638,0.25030,0.02980,-1.03850
5.8820,1.00000,1.00000,0.80984,1.00000,0.99770,0.17590,-0.06390,-0.97040
5.8990,1.00000,1.00000,0.81751,1.00000,1.00000,0.32210,0.13010,-0.95500
5.9160,1.00000,1.00000,0.81751,1.00000,1.00000,0.32210,0.13010,-0.95500
5.9330,1.00000,1.00000,0.81751,1.00000,1.00000,0.32210,0.13010,-0.95500
5.9490,1.00000,1.00000,0.81751,1.00000,1.00000,0.32210,0.13010,-0.95500
5.9660,1.00000,1.00000,0.81751,1.00000,1.00000,0.32210,0.13010,-0.95500
5.9830,1.00000,1.00000,0.81751,1.00000,1.00000,0.32210,0.13010,-0.95500
6.0000,1.00000,1.00000,0.81799,1.00000,0.99902,0.59490,0.37920,-1.01500
6.0170,1.00000,1.00000,0.81715,1.00000,1.00000,-0.04660,-0.26690,-0.86160
6.0330,1.00000,1.00000,0.81739,1.00000,0.99935,0.05780,-0.04340,-0.92210
6.0500,1.00000,1.00000,0.81739,1.00000,0.99935,0.05780,-0.04340,-0.92210
6.0670,1.00000,1.00000,0.81739,1.00000,0.99935,0.05780,-0.04340,-0.92210
6.0840,1.00000,1.00000,0.81739,1.00000,0.99935,0.05780,-0.04340,-0.92210
6.1010,1.00000,1.00000,0.81739,1.00000,0.99935,0.05780,-0.04340,-0.92210
6.1190,1.00000,1.00000,0.82045,1.00000,1.00000,0.58580,0.56710,-0.90770
6.1360,1.00000,1.00000,0.81686,1.00000,1.00000,-0.18620,0.02220,-0.80150
6.1530,1.00000,1.00000,0.82562,1.00000,1.00000,-0.10780,0.04490,-0.88250
6.1690,1.00000,1.00000,0.82562,1.00000,1.00000,-0.10780,0.04490,-0.88250
6.1850,1.00000,1.00000,0.82844,1.00000,1.00000,0.80590,0.59660,-1.15830
6.2020,1.00000,1.00000,0.82844,1.00000,1.00000,0.80590,0.59660,-1.15830
6.2190,1.00000,1.00000,0.82844,1.00000,1.00000,0.80590,0.59660,-1.15830
6.2350,1.00000,1.00000,0.82803,1.00000,1.00000,0.71420,0.41460,-1.08190
6.2510,1.00000,1.00000,0.82897,1.00000,1.00000,-0.13810,-0.33840,-0.76760
6.2680,1.00000,1.00000,0.82897,1.00000,1.00000,-0.13810,-0.33840,-0.76760
6.2850,1.00000,1.00000,0.82897,1.00000,1.00000,-0.13810,-0.33840,-0.76760
6.3020,1.00000,1.00000,0.83916,1.00000,1.00000,0.06220,0.05490,-0.99330
6.3180,1.00000,1.00000,0.84536,1.00000,1.00000,0.94480,0.50580,-1.19950
6.3340,1.00000,1.00000,0.84536,1.00000,1.00000,0.94480,0.50580,-1.19950
6.3500,1.00000,1.00000,0.84536,1.00000,1.00000,0.94480,0.50580,-1.19950
6.3670,1.00000,1.00000,0.84866,1.00000,1.00000,-0.07730,-0.37530,-0.78790
6.3840,1.00000,1.00000,0.84866,1.00000,1.00000,-0.07730,-0.37530,-0.78790
6.4010,1.00000,1.00000,0.84866,1.00000,1.00000,-0.07730,-0.37530,-0.78790
6.4190,1.00000,1.00000,0.85419,1.00000,0.99935,-0.43970,-0.00460,-0.62240
6.4350,1.00000,1.00000,0.85101,1.00000,0.99903,0.52390,0.40820,-0.92280
6.4520,1.00000,1.00000,0.85101,1.00000,0.99903,0.52390,0.40820,-0.92280
6.4680,1.00000,1.00000,0.85101,1.00000,0.99903,0.52390,0.40820,-0.92280
6.4850,1.00000,1.00000,0.85406,1.00000,1.00000,0.53310,-0.08490,-1.17220
6.5010,1.00000,1.00000,0.85406,1.00000,1.00000,0.53310,-0.08490,-1.17220
6.5180,1.00000,1.00000,0.85406,1.00000,1.00000,0.53310,-0.08490,-1.17220
6.5350,1.00000,1.00000,0.85406,1.00000,1.00000,0.53310,-0.08490,-1.17220
6.5520,1.00000,1.00000,0.85340,1.00000,0.99836,-0.07980,0.36090,-0.80420
6.5680,1.00000,1.00000,0.85340,1.00000,0.99836,-0.07980,0.36090,-0.80420
6.5840,1.00000,1.00000,0.85340,1.00000,0.99836,-0.07980,0.36090,-0.80420
6.6020,1.00000,1.00000,0.85645,1.00000,1.00000,0.65780,-0.04470,-1.24730
6.6190,1.00000,1.00000,0.85645,1.00000,1.00000,0.65780,-0.04470,-1.24730
6.6350,1.00000,1.00000,0.85645,1.00000,1.00000,0.65780,-0.04470,-1.24730
6.6520,1.00000,1.00000,0.85645,1.00000,1.00000,0.65780,-0.04470,-1.24730
6.6680,1.00000,1.00000,0.85831,1.00000,1.00000,-0.34450,0.28940,-0.69910
6.6850,1.00000,1.00000,0.85831,1.00000,1.00000,-0.34450,0.28940,-0.69910
6.7010,1.00000,1.00000,0.85831,1.00000,1.00000,-0.34450,0.28940,-0.69910
6.7180,1.00000,1.00000,0.86066,1.00000,1.00000,0.70640,0.68690,-1.00020
6.7340,1.00000,1.00000,0.86137,1.00000,1.00000,0.86350,0.56440,-1.11070
6.7510,1.00000,1.00000,0.86137,1.00000,1.00000,0.86350,0.56440,-1.11070
6.7680,1.00000,1.00000,0.86137,1.00000,1.00000,0.86350,0.56440,-1.11070
6.7850,1.00000,1.00000,0.86851,1.00000,1.00000,-0.33350,-0.03290,-0.74490
6.8020,1.00000,1.00000,0.86851,1.00000,1.00000,-0.33350,-0.03290,-0.74490
6.8180,1.00000,1.00000,0.86851,1.00000,1.00000,-0.33350,-0.03290,-0.74490
6.8350,1.00000,1.00000,0.86827,1.00000,1.00000,-0.40360,0.18450,-0.66730
6.8510,1.00000,1.00000,0.87061,1.00000,1.00000,0.33040,0.61270,-0.87910
6.8670,1.00000,1.00000,0.87061,1.00000,1.00000,0.33040,0.61270,-0.87910
6.8840,1.00000,1.00000,0.87061,1.00000,1.00000,0.33040,0.61270,-0.87910
6.9010,1.00000,1.00000,0.87615,1.00000,1.00000,0.54580,-0.56290,-1.26810
6.9180,1.00000,1.00000,0.87503,1.00000,1.00000,0.13590,-0.38190,-0.98280
6.9350,1.00000,1.00000,0.87503,1.00000,1.00000,0.13590,-0.38190,-0.98280
6.9510,1.00000,1.00000,0.87503,1.00000,1.00000,0.13590,-0.38190,-0.98280
6.9680,1.00000,1.00000,0.87784,1.00000,1.00000,-0.31700,0.66370,-0.58490
6.9840,1.00000,1.00000,0.87784,1.00000,1.00000,-0.31700,0.66370,-0.58490
7.0010,1.00000,1.00000,0.87784,1.00000,1.00000,-0.31700,0.66370,-0.58490
7.0180,1.00000,1.00000,0.87492,1.00000,1.00000,0.26520,0.82740,-0.65640
7.0350,1.00000,1.00000,0.87635,1.00000,1.00000,0.49410,-0.44850,-1.27290
7.0520,1.00000,1.00000,0.87635,1.00000,1.00000,0.49410,-0.44850,-1.27290
7.0680,1.00000,1.00000,0.87635,1.00000,1.00000,0.49410,-0.44850,-1.27290
7.0850,1.00000,1.00000,0.87938,1.00000,1.00000,-0.05000,0.23620,-0.74350
7.1020,1.00000,1.00000,0.87938,1.00000,1.00000,-0.05000,0.23620,-0.74350
7.1180,1.00000,1.00000,0.87938,1.00000,1.00000,-0.05000,0.23620,-0.74350
7.1360,1.00000,1.00000,0.87938,1.00000,1.00000,-0.05000,0.23620,-0.74350
7.1520,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.1690,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.1860,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.2030,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.2200,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.2370,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.2530,1.00000,1.00000,0.88119,1.00000,1.00000,-0.11640,0.65760,-0.69220
7.2700,1.00000,1.00000,0.87788,1.00000,1.00000,0.38970,-0.71980,-1.56820
7.2870,1.00000,1.00000,0.87881,1.00000,1.00000,0.44330,-0.81030,-1.41180
7.3040,1.00000,1.00000,0.87881,1.00000,1.00000,0.44330,-0.81030,-1.41180
7.3210,1.00000,1.00000,0.87674,1.00000,1.00000,0.03950,0.75030,-0.63100
7.3380,1.00000,1.00000,0.88524,1.00000,1.00000,0.28940,-0.66730,-1.09950
7.3550,1.00000,1.00000,0.88977,1.00000,1.00000,0.47920,0.07780,-0.97600
7.3710,1.00000,1.00000,0.88977,1.00000,1.00000,0.47920,0.07780,-0.97600
7.3870,1.00000,1.00000,0.88552,1.00000,1.00000,0.17930,0.87080,-0.55270
7.4030,1.00000,1.00000,0.88552,1.00000,1.00000,0.17930,0.87080,-0.55270
7.4190,1.00000,1.00000,0.88552,1.00000,1.00000,0.17930,0.87080,-0.55270
7.4360,1.00000,1.00000,0.88666,1.00000,1.00000,-0.03370,0.74270,-0.59560
7.4530,1.00000,1.00000,0.89308,1.00000,1.00000,0.25740,-0.54120,-1.13340
7.4690,1.00000,1.00000,0.89308,1.00000,1.00000,0.25740,-0.54120,-1.13340
7.4860,1.00000,1.00000,0.89308,1.00000,1.00000,0.25740,-0.54120,-1.13340
7.5020,1.00000,1.00000,0.89355,1.00000,1.00000,0.53730,0.39750,-1.09780
7.5190,1.00000,1.00000,0.89355,1.00000,1.00000,0.53730,0.39750,-1.09780
7.5350,1.00000,1.00000,0.89355,1.00000,1.00000,0.53730,0.39750,-1.09780
7.5520,1.00000,1.00000,0.89355,1.00000,1.00000,0.53730,0.39750,-1.09780
7.5680,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.5850,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.6020,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.6190,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.6360,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.6520,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.6680,1.00000,1.00000,0.90153,1.00000,1.00000,-0.06000,0.08760,-0.84080
7.6850,1.00000,1.00000,0.90293,1.00000,1.00000,-0.00980,-0.46970,-1.23220
7.7010,1.00000,1.00000,0.90293,1.00000,1.00000,-0.00980,-0.46970,-1.23220
7.7170,1.00000,1.00000,0.90293,1.00000,1.00000,-0.00980,-0.46970,-1.23220
7.7330,1.00000,1.00000,0.90293,1.00000,1.00000,-0.00980,-0.46970,-1.23220
7.7490,1.00000,1.00000,0.90663,1.00000,1.00000,0.08810,1.11260,-0.64100
7.7660,1.00000,1.00000,0.90796,1.00000,1.00000,0.02390,-0.24520,-0.81110
7.7820,1.00000,1.00000,0.90842,1.00000,1.00000,0.53240,-0.02510,-1.08970
7.7980,1.00000,1.00000,0.91073,1.00000,1.00000,1.05430,0.41970,-1.43740
7.8150,1.00000,1.00000,0.91073,1.00000,1.00000,1.05430,0.41970,-1.43740
7.8310,1.00000,1.00000,0.91073,1.00000,1.00000,1.05430,0.41970,-1.43740
7.8470,1.00000,1.00000,0.91073,1.00000,1.00000,1.05430,0.41970,-1.43740
7.8640,1.00000,1.00000,0.91241,1.00000,1.00000,0.28960,0.07590,-1.06700
7.8820,1.00000,1.00000,0.91266,1.00000,1.00000,-0.43160,0.19370,-0.29790
7.8990,1.00000,1.00000,0.91266,1.00000,1.00000,-0.43160,0.19370,-0.29790
7.9150,1.00000,1.00000,0.91266,1.00000,1.00000,-0.59290,0.36580,-0.19930
7.9310,1.00000,1.00000,0.91590,1.00000,1.00000,0.14350,0.32230,-0.65370
7.9480,1.00000,1.00000,0.91590,1.00000,1.00000,0.14350,0.32230,-0.65370
7.9640,1.00000,1.00000,0.91590,1.00000,1.00000,0.14350,0.32230,-0.65370
7.9820,1.00000,1.00000,0.92940,1.00000,1.00000,1.01140,-0.00950,-1.61940
7.9990,1.00000,1.00000,0.92940,1.00000,1.00000,1.01140,-0.00950,-1.61940
8.0150,1.00000,1.00000,0.92940,1.00000,1.00000,1.01140,-0.00950,-1.61940
8.0320,1.00000,1.00000,0.92940,1.00000,1.00000,1.01140,-0.00950,-1.61940
8.0480,1.00000,1.00000,0.93620,1.00000,1.00000,-0.61510,0.52090,-0.39530
8.0650,1.00000,1.00000,0.93620,1.00000,1.00000,-0.61510,0.52090,-0.39530
8.0820,1.00000,1.00000,0.93620,1.00000,1.00000,-0.61510,0.52090,-0.39530
8.0990,1.00000,1.00000,0.93643,1.00000,1.00000,0.08030,0.66150,-0.61070
8.1150,1.00000,1.00000,0.93713,1.00000,1.00000,0.39500,0.57680,-0.81150
8.1320,1.00000,1.00000,0.93713,1.00000,1.00000,0.39500,0.57680,-0.81150
8.1490,1.00000,1.00000,0.93713,1.00000,1.00000,0.39500,0.57680,-0.81150
8.1660,1.00000,1.00000,0.94313,1.00000,1.00000,0.34890,-0.18320,-0.87770
8.1830,1.00000,1.00000,0.94313,1.00000,1.00000,0.34890,-0.18320,-0.87770
8.2000,1.00000,1.00000,0.94313,1.00000,1.00000,0.34890,-0.18320,-0.87770
8.2180,1.00000,1.00000,0.94405,1.00000,1.00000,-0.48120,0.40970,-0.47510
8.2350,1.00000,1.00000,0.94289,1.00000,1.00000,-0.18760,0.77840,-0.42380
8.2510,1.00000,1.00000,0.94289,1.00000,1.00000,-0.18760,0.77840,-0.42380
8.2680,1.00000,1.00000,0.94289,1.00000,1.00000,-0.18760,0.77840,-0.42380
8.2850,1.00000,1.00000,0.93490,1.00000,1.00000,0.68660,-0.55880,-1.41500
8.3010,1.00000,1.00000,0.93490,1.00000,1.00000,0.68660,-0.55880,-1.41500
8.3170,1.00000,1.00000,0.93490,1.00000,1.00000,0.68660,-0.55880,-1.41500
8.3350,1.00000,1.00000,0.93490,1.00000,1.00000,0.68660,-0.55880,-1.41500
8.3510,1.00000,1.00000,0.92658,1.00000,1.00000,-0.06100,0.36400,-0.76130
8.3670,1.00000,1.00000,0.92658,1.00000,1.00000,-0.06100,0.36400,-0.76130
8.3830,1.00000,1.00000,0.92658,1.00000,1.00000,-0.06100,0.36400,-0.76130
8.4000,1.00000,1.00000,0.92748,1.00000,1.00000,-0.17400,0.65390,-0.62680
8.4160,1.00000,1.00000,0.92748,1.00000,1.00000,-0.17400,0.65390,-0.62680
8.4330,1.00000,1.00000,0.92748,1.00000,1.00000,-0.17400,0.65390,-0.62680
8.4490,1.00000,1.00000,0.92748,1.00000,1.00000,-0.17400,0.65390,-0.62680
8.4660,1.00000,1.00000,0.91834,1.00000,1.00000,0.23420,0.07730,-1.05850
8.4820,1.00000,1.00000,0.91580,1.00000,1.00000,0.40360,-0.55830,-1.32220
8.4980,1.00000,1.00000,0.91580,1.00000,1.00000,0.40360,-0.55830,-1.32220
8.5150,1.00000,1.00000,0.91141,1.00000,1.00000,0.41190,-0.64780,-1.28300
8.5320,1.00000,1.00000,0.90994,1.00000,1.00000,0.18760,0.18840,-0.91670
8.5490,1.00000,1.00000,0.90994,1.00000,1.00000,0.18760,0.18840,-0.91670
8.5650,1.00000,1.00000,0.90994,1.00000,1.00000,0.18760,0.18840,-0.91670
8.5820,1.00000,1.00000,0.90970,1.00000,1.00000,0.15640,0.82400,-0.62240
8.5980,1.00000,1.00000,0.90892,1.00000,1.00000,0.35700,-0.61900,-1.21370
8.6150,1.00000,1.00000,0.90892,1.00000,1.00000,0.35700,-0.61900,-1.21370
8.6320,1.00000,1.00000,0.90892,1.00000,1.00000,0.35700,-0.61900,-1.21370
8.6480,1.00000,1.00000,0.90892,1.00000,1.00000,0.35700,-0.61900,-1.21370
8.6650,1.00000,1.00000,0.90892,1.00000,1.00000,0.35700,-0.61900,-1.21370
8.6810,1.00000,1.00000,0.90892,1.00000,1.00000,0.35700,-0.61900,-1.21370
8.6970,1.00000,1.00000,0.90869,1.00000,1.00000,0.35920,-0.42190,-1.11460
8.7150,1.00000,1.00000,0.90595,1.00000,1.00000,0.08910,0.00900,-0.96720
8.7310,1.00000,1.00000,0.90525,1.00000,1.00000,0.14250,-0.27860,-1.13800
8.7480,1.00000,1.00000,0.90525,1.00000,1.00000,0.14250,-0.27860,-1.13800
8.7660,1.00000,1.00000,0.90525,1.00000,1.00000,0.14250,-0.27860,-1.13800
8.7830,1.00000,1.00000,0.90525,1.00000,1.00000,0.14250,-0.27860,-1.13800
8.8000,1.00000,1.00000,0.90525,1.00000,1.00000,0.14250,-0.27860,-1.13800
8.8160,1.00000,1.00000,0.90362,1.00000,1.00000,0.37090,-0.63900,-1.18360
8.8340,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.8510,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.8670,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.8830,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.9000,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.9170,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.9330,1.00000,1.00000,0.89378,1.00000,1.00000,0.19910,1.12900,-0.69420
8.9490,1.00000,1.00000,0.88366,1.00000,1.00000,0.23130,-0.80230,-1.05090
8.9660,1.00000,1.00000,0.88757,1.00000,1.00000,0.25300,0.41990,-1.05850
8.9840,1.00000,1.00000,0.88757,1.00000,1.00000,0.25300,0.41990,-1.05850
9.0000,1.00000,1.00000,0.88757,1.00000,1.00000,0.25300,0.41990,-1.05850
9.0170,1.00000,1.00000,0.88757,1.00000,1.00000,0.25300,0.41990,-1.05850
9.0340,1.00000,1.00000,0.88757,1.00000,1.00000,0.25300,0.41990,-1.05850
9.0510,1.00000,1.00000,0.88757,1.00000,1.00000,0.25300,0.41990,-1.05850
9.0680,1.00000,1.00000,0.88045,1.00000,1.00000,0.11740,0.35260,-0.74520
9.0850,1.00000,1.00000,0.88616,1.00000,1.00000,0.14960,-0.82470,-0.97060
9.1010,1.00000,1.00000,0.88616,1.00000,1.00000,0.14960,-0.82470,-0.97060
9.1180,1.00000,1.00000,0.88616,1.00000,1.00000,0.14960,-0.82470,-0.97060
9.1340,1.00000,1.00000,0.88616,1.00000,1.00000,0.14960,-0.82470,-0.97060
9.1500,1.00000,1.00000,0.88616,1.00000,1.00000,0.14960,-0.82470,-0.97060
9.1660,1.00000,1.00000,0.88616,1.00000,1.00000,0.14960,-0.82470,-0.97060
9.1830,1.00000,1.00000,0.88302,1.00000,1.00000,0.37970,-0.09220,-1.12460
9.2000,1.00000,1.00000,0.89110,1.00000,1.00000,0.18860,0.83330,-0.69880
9.2160,1.00000,1.00000,0.89110,1.00000,1.00000,0.18860,0.83330,-0.69880
9.2320,1.00000,1.00000,0.89110,1.00000,1.00000,0.18860,0.83330,-0.69880
9.2480,1.00000,1.00000,0.89110,1.00000,1.00000,0.18860,0.83330,-0.69880
9.2650,1.00000,1.00000,0.89110,1.00000,1.00000,0.18860,0.83330,-0.69880
9.2810,1.00000,1.00000,0.89110,1.00000,1.00000,0.18860,0.83330,-0.69880
9.2990,1.00000,1.00000,0.89063,1.00000,1.00000,-0.05880,-0.71470,-0.95260
9.3160,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.3320,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.3480,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.3650,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.3820,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.3990,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.4150,1.00000,1.00000,0.89067,1.00000,1.00000,0.68830,0.73470,-1.02280
9.4320,1.00000,1.00000,0.88567,1.00000,1.00000,-0.11350,-0.92920,-0.96450
9.4480,1.00000,1.00000,0.89276,1.00000,1.00000,0.22470,-0.81400,-1.17830
9.4640,1.00000,1.00000,0.89276,1.00000,1.00000,0.22470,-0.81400,-1.17830
9.4800,1.00000,1.00000,0.89276,1.00000,1.00000,0.22470,-0.81400,-1.17830
9.4960,1.00000,1.00000,0.89276,1.00000,1.00000,0.22470,-0.81400,-1.17830
9.5120,1.00000,1.00000,0.89276,1.00000,1.00000,0.22470,-0.81400,-1.17830
9.5280,1.00000,1.00000,0.89276,1.00000,1.00000,0.22470,-0.81400,-1.17830
9.5440,1.00000,1.00000,0.89160,1.00000,1.00000,0.83740,0.69860,-1.32320
9.5600,1.00000,1.00000,0.89163,1.00000,1.00000,-0.26110,0.18300,-0.43820
9.5770,1.00000,1.00000,0.89163,1.00000,1.00000,-0.26110,0.18300,-0.43820
9.5930,1.00000,1.00000,0.89163,1.00000,1.00000,-0.26110,0.18300,-0.43820
9.6090,1.00000,1.00000,0.89163,1.00000,1.00000,-0.26110,0.18300,-0.43820
9.6260,1.00000,1.00000,0.89163,1.00000,1.00000,-0.26110,0.18300,-0.43820
9.6430,1.00000,1.00000,0.89163,1.00000,1.00000,-0.26110,0.18300,-0.43820
