time_s,Thumb
13.3490,-1.00000
13.3660,-1.00000
13.3830,-1.00000
13.4000,-1.00000
13.4170,-1.00000
13.4330,-1.00000
13.4500,-1.00000
13.4670,-1.00000
13.4830,-1.00000
13.5000,-1.00000
13.5160,-1.00000
13.5330,-1.00000
13.5500,-1.00000
13.5660,-1.00000
13.5820,-1.00000
13.5990,-1.00000
13.6160,-1.00000
13.6320,-1.00000
13.6480,-1.00000
13.6640,-1.00000
13.6800,-1.00000
13.6970,-1.00000
13.7130,-1.00000
13.7290,-1.00000
13.7460,-1.00000
13.7630,-1.00000
13.7790,-1.00000
13.7960,-1.00000
13.8130,-1.00000
13.8300,-1.00000
13.8470,-1.00000
13.8640,-1.00000
13.8810,-1.00000
13.8970,-1.00000
13.9130,-1.00000
13.9300,-1.00000
13.9470,-1.00000
13.9630,-1.00000
13.9810,-1.00000
13.9970,-1.00000
14.0140,-1.00000
14.0310,-1.00000
14.0480,-1.00000
14.0650,-1.00000
14.0820,-1.00000
14.0980,-1.00000
14.1150,-1.00000
14.1320,-1.00000
14.1480,-1.00000
14.1640,-1.00000
14.1810,-1.00000
14.1980,-1.00000
14.2150,-1.00000
14.2320,-1.00000
14.2490,-1.00000
14.2660,-1.00000
14.2830,-1.00000
14.3000,-1.00000
14.3170,-1.00000
14.3340,-1.00000
14.3500,-1.00000
14.3660,-1.00000
14.3830,-1.00000
14.3990,-1.00000
14.4160,-1.00000
14.4320,-1.00000
14.4490,-1.00000
14.4650,-1.00000
14.4820,-1.00000
14.4980,-1.00000
14.5140,-1.00000
14.5300,-1.00000
14.5460,-1.00000
14.5630,-1.00000
14.5800,-1.00000
14.5970,-1.00000
14.6140,-1.00000
14.6310,-1.00000
14.6470,-1.00000
14.6630,-1.00000
14.6800,-1.00000
14.6960,-1.00000
14.7120,-1.00000
14.7290,-1.00000
14.7460,-1.00000
14.7620,-1.00000
14.7780,-1.00000
14.7950,-1.00000
14.8110,-1.00000
14.8270,-1.00000
14.8440,-1.00000
14.8610,-1.00000
14.8790,-1.00000
14.8950,-1.00000
14.9130,-1.00000
14.9300,-1.00000
14.9470,-1.00000
14.9630,-1.00000
14.9790,-1.00000
14.9960,-1.00000
15.0130,-1.00000
15.0290,-1.00000
15.0450,-1.00000
15.0620,-1.00000
15.0780,-1.00000
15.0950,-1.00000
15.1120,-1.00000
15.1290,-1.00000
15.1460,-1.00000
15.1630,-1.00000
15.1790,-1.00000
15.1960,-1.00000
15.2130,-1.00000
15.2290,-1.00000
15.2450,-1.00000
15.2620,-1.00000
15.2790,-1.00000
15.2970,-1.00000
15.3130,-1.00000
15.3290,-1.00000
15.3450,-1.00000
15.3620,-1.00000
15.3790,-1.00000
15.3950,-1.00000
15.4110,-1.00000
15.4270,-1.00000
15.4430,-1.00000
15.4600,-1.00000
15.4770,-1.00000
15.4930,-1.00000
15.5100,-1.00000
15.5270,-1.00000
15.5430,-1.00000
15.5600,-1.00000
15.5760,-1.00000
15.5930,-1.00000
15.6110,-1.00000
15.6280,-1.00000
15.6450,-1.00000
15.6620,-1.00000
15.6790,-1.00000
15.6950,-1.00000
15.7110,-1.00000
15.7270,-1.00000
15.7450,-1.00000
15.7620,-1.00000
15.7780,-1.00000
15.7940,-1.00000
15.8110,-1.00000
15.8270,-1.00000
15.8440,-1.00000
15.8610,-1.00000
15.8780,-1.00000
15.8950,-1.00000
15.9110,-1.00000
15.9270,-1.00000
15.9440,-1.00000
15.9610,-1.00000
15.9770,-1.00000
15.9930,-1.00000
16.0090,-1.00000
16.0260,-1.00000
16.0420,-1.00000
16.0590,-1.00000
16.0760,-1.00000
16.0930,-1.00000
16.1090,-1.00000
16.1250,-1.00000
16.1420,-1.00000
16.1600,-1.00000
16.1770,-1.00000
16.1930,-1.00000
16.2100,-1.00000
16.2270,-1.00000
16.2430,-1.00000
16.2600,-1.00000
16.2780,-1.00000
16.2950,-1.00000
16.3120,-1.00000
16.3290,-1.00000
16.3460,-1.00000
16.3630,-1.00000
16.3790,-1.00000
16.3960,-1.00000
16.4120,-1.00000
16.4290,-1.00000
16.4450,-1.00000
16.4620,-1.00000
16.4790,-1.00000
16.4950,-1.00000
16.5120,-1.00000
16.5280,-1.00000
16.5450,-1.00000
16.5620,-1.00000
16.5800,-1.00000
16.5970,-1.00000
16.6140,-1.00000
16.6310,-1.00000
16.6470,-1.00000
16.6630,-1.00000
16.6800,-1.00000
16.6970,-1.00000
16.7130,-1.00000
16.7300,-1.00000
16.7460,-1.00000
16.7620,-1.00000
16.7790,-1.00000
16.7960,-1.00000
