time_s,Thumb,Index,Middle,Ring,Pinky
2.6020,-1.00000,-0.95867,-1.00000,-0.95219,-1.00000
2.6180,-1.00000,-0.95867,-1.00000,-0.95219,-1.00000
2.6350,-1.00000,-0.95375,-1.00000,-0.95247,-1.00000
2.6510,-1.00000,-0.95207,-1.00000,-0.95930,-1.00000
2.6680,-1.00000,-0.95207,-1.00000,-0.95930,-1.00000
2.6840,-1.00000,-0.95207,-1.00000,-0.95930,-1.00000
2.7010,-1.00000,-0.96469,-1.00000,-0.95590,-1.00000
2.7170,-1.00000,-0.96369,-1.00000,-0.95732,-1.00000
2.7340,-1.00000,-0.96369,-1.00000,-0.95732,-1.00000
2.7510,-1.00000,-0.96369,-1.00000,-0.95732,-1.00000
2.7670,-1.00000,-0.96209,-1.00000,-0.95900,-1.00000
2.7840,-1.00000,-0.96209,-1.00000,-0.95900,-1.00000
2.8010,-1.00000,-0.96209,-1.00000,-0.95900,-1.00000
2.8180,-1.00000,-0.96221,-1.00000,-0.96014,-1.00000
2.8350,-1.00000,-0.96221,-1.00000,-0.96014,-1.00000
2.8510,-1.00000,-0.96221,-1.00000,-0.96014,-1.00000
2.8680,-1.00000,-0.96221,-1.00000,-0.96014,-1.00000
2.8860,-1.00000,-0.97290,-1.00000,-0.95872,-1.00000
2.9020,-1.00000,-0.97290,-1.00000,-0.95872,-1.00000
2.9180,-1.00000,-0.97290,-1.00000,-0.95872,-1.00000
2.9350,-1.00000,-0.96870,-1.00000,-0.95815,-1.00000
2.9520,-1.00000,-0.96870,-1.00000,-0.95815,-1.00000
2.9680,-1.00000,-0.96870,-1.00000,-0.95815,-1.00000
2.9850,-1.00000,-0.96870,-1.00000,-0.95815,-1.00000
3.0020,-1.00000,-0.96611,-1.00000,-0.95872,-1.00000
3.0190,-1.00000,-0.97465,-1.00000,-0.95531,-1.00000
3.0360,-1.00000,-0.97465,-1.00000,-0.95531,-1.00000
3.0520,-1.00000,-0.98385,-1.00000,-0.95645,-1.00000
3.0690,-1.00000,-0.96444,-1.00000,-0.95790,-1.00000
3.0850,-1.00000,-0.96444,-1.00000,-0.95790,-1.00000
3.1010,-1.00000,-0.96444,-1.00000,-0.95790,-1.00000
3.1180,-1.00000,-0.96543,-1.00000,-0.95421,-1.00000
3.1340,-1.00000,-0.96543,-1.00000,-0.95421,-1.00000
3.1510,-1.00000,-0.96543,-1.00000,-0.95421,-1.00000
3.1670,-1.00000,-0.96543,-1.00000,-0.95421,-1.00000
3.1830,-1.00000,-0.96493,-1.00000,-0.95818,-1.00000
3.2000,-1.00000,-0.96493,-1.00000,-0.95818,-1.00000
3.2170,-1.00000,-0.96493,-1.00000,-0.95818,-1.00000
3.2340,-1.00000,-0.96170,-1.00000,-0.95762,-1.00000
3.2500,-1.00000,-0.96170,-1.00000,-0.95762,-1.00000
3.2670,-1.00000,-0.96170,-1.00000,-0.95762,-1.00000
3.2830,-1.00000,-0.96170,-1.00000,-0.95762,-1.00000
3.3000,-1.00000,-0.96170,-1.00000,-0.95963,-1.00000
3.3160,-1.00000,-0.96170,-1.00000,-0.95963,-1.00000
3.3330,-1.00000,-0.96170,-1.00000,-0.95963,-1.00000
3.3500,-1.00000,-0.96170,-1.00000,-0.95963,-1.00000
3.3660,-1.00000,-0.94223,-1.00000,-0.95763,-1.00000
3.3820,-1.00000,-0.94449,-1.00000,-0.95363,-1.00000
3.3990,-1.00000,-0.94449,-1.00000,-0.95363,-1.00000
3.4150,-1.00000,-0.94503,-1.00000,-0.95561,-1.00000
3.4310,-1.00000,-0.93589,-1.00000,-0.95419,-1.00000
3.4470,-1.00000,-0.93589,-1.00000,-0.95419,-1.00000
3.4630,-1.00000,-0.93589,-1.00000,-0.95419,-1.00000
3.4800,-1.00000,-0.93784,-1.00000,-0.95192,-1.00000
3.4960,-1.00000,-0.93784,-1.00000,-0.95192,-1.00000
3.5130,-1.00000,-0.93784,-1.00000,-0.95192,-1.00000
3.5300,-1.00000,-0.93784,-1.00000,-0.95192,-1.00000
3.5460,-1.00000,-0.93589,-1.00000,-0.94965,-1.00000
3.5620,-1.00000,-0.93589,-1.00000,-0.94965,-1.00000
3.5790,-1.00000,-0.93589,-1.00000,-0.94965,-1.00000
3.5980,-1.00000,-0.94806,-1.00000,-0.94481,-1.00000
3.6140,-1.00000,-0.93965,-1.00000,-0.94110,-1.00000
3.6320,-1.00000,-0.93965,-1.00000,-0.94110,-1.00000
3.6500,-1.00000,-0.93965,-1.00000,-0.94110,-1.00000
3.6670,-1.00000,-0.93668,-1.00000,-0.93656,-1.00000
3.6850,-1.00000,-0.93668,-1.00000,-0.93656,-1.00000
3.7010,-1.00000,-0.93668,-1.00000,-0.93656,-1.00000
3.7170,-1.00000,-0.92472,-1.00000,-0.93769,-1.00000
3.7330,-1.00000,-0.92472,-1.00000,-0.93769,-1.00000
3.7510,-1.00000,-0.92472,-1.00000,-0.93769,-1.00000
3.7680,-1.00000,-0.92472,-1.00000,-0.93769,-1.00000
3.7850,-1.00000,-0.91846,-1.00000,-0.93911,-1.00000
3.8010,-1.00000,-0.91846,-1.00000,-0.93911,-1.00000
3.8180,-1.00000,-0.91846,-1.00000,-0.93911,-1.00000
3.8350,-1.00000,-0.91752,-1.00000,-0.94024,-1.00000
3.8530,-1.00000,-0.91492,-1.00000,-0.93232,-1.00000
3.8700,-1.00000,-0.91492,-1.00000,-0.93232,-1.00000
3.8870,-1.00000,-0.91492,-1.00000,-0.93232,-1.00000
3.9040,-1.00000,-0.91847,-1.00000,-0.93002,-1.00000
3.9210,-1.00000,-0.91847,-1.00000,-0.93002,-1.00000
3.9380,-1.00000,-0.91847,-1.00000,-0.93002,-1.00000
3.9540,-1.00000,-0.92362,-1.00000,-0.92436,-1.00000
3.9710,-1.00000,-0.92362,-1.00000,-0.92436,-1.00000
