time_s,Thumb
13.7880,-0.44054
13.8050,-0.44054
13.8210,-0.44054
13.8380,-0.44054
13.8540,-0.44054
13.8700,-0.44054
13.8860,-0.44054
13.9020,-0.44054
13.9190,-0.44054
13.9350,-0.44054
13.9510,-0.44054
13.9680,-0.44054
13.9840,-0.44054
14.0010,-0.44054
14.0180,-0.44054
14.0350,-0.44054
14.0510,-0.44054
14.0680,-0.44054
14.0840,-0.44054
14.1000,-0.44054
14.1170,-0.44054
14.1340,-0.44054
14.1510,-0.44054
14.1670,-0.44054
14.1840,-0.44054
14.2010,-0.44054
14.2180,-0.44054
14.2340,-0.44054
14.2510,-0.44054
14.2680,-0.44054
14.2840,-0.44054
14.3000,-0.44054
14.3160,-0.44054
14.3330,-0.44054
14.3490,-0.44054
14.3660,-0.44054
14.3820,-0.44054
14.3990,-0.44054
14.4160,-0.44054
14.4330,-0.44054
14.4490,-0.44054
14.4660,-0.44054
14.4830,-0.44054
14.4990,-0.44054
14.5150,-0.44054
14.5310,-0.44054
14.5480,-0.44054
14.5640,-0.44054
14.5810,-0.44054
14.5980,-0.44054
14.6150,-0.44054
14.6310,-0.56869
14.6480,-0.56869
14.6650,-0.56869
14.6820,-0.61214
14.6990,-0.65192
14.7160,-0.65192
14.7320,-0.66193
14.7480,-0.67485
14.7650,-0.67485
14.7820,-0.67485
14.8000,-0.68538
14.8170,-0.63213
14.8340,-0.63213
14.8500,-0.63213
14.8670,-0.48190
14.8840,-0.48190
14.9010,-0.48190
14.9170,-0.48190
14.9330,-0.48190
14.9500,-0.48190
14.9670,-0.48190
14.9840,-0.48190
15.0020,-0.48190
15.0190,-0.48190
15.0360,-0.44054
15.0520,-0.44054
15.0690,-0.44054
15.0850,-0.44054
15.1030,-0.44054
15.1200,-0.44054
15.1360,-0.44054
15.1530,-0.44054
15.1690,-0.44054
15.1850,-0.44054
15.2020,-0.44054
15.2190,-0.44054
15.2350,-0.44054
15.2510,-0.44054
15.2680,-0.44054
15.2850,-0.44054
15.3020,-0.44054
15.3190,-0.44054
15.3360,-0.44054
15.3530,-0.44054
15.3710,-0.44054
15.3880,-0.44054
15.4050,-0.44054
15.4210,-0.44054
15.4380,-0.44054
15.4550,-0.44054
15.4710,-0.44054
15.4890,-0.44054
15.5050,-0.44054
15.5220,-0.44054
15.5390,-0.44054
15.5560,-0.44054
15.5720,-0.44054
15.5890,-0.44054
15.6070,-0.44054
15.6240,-0.44054
15.6410,-0.44054
15.6580,-0.44054
15.6750,-0.44054
15.6920,-0.44054
15.7090,-0.44054
15.7260,-0.44054
15.7420,-0.44054
15.7590,-0.44054
15.7750,-0.44054
15.7910,-0.44054
15.8070,-0.44054
15.8230,-0.44054
15.8390,-0.44054
15.8560,-0.44054
15.8730,-0.44054
15.8900,-0.44054
15.9070,-0.44054
15.9240,-0.44054
15.9410,-0.44054
15.9570,-0.44788
15.9740,-0.44788
15.9900,-0.44788
16.0070,-0.47300
16.0230,-0.47300
16.0400,-0.47300
16.0560,-0.52413
16.0730,-0.60025
16.0900,-0.60858
16.1060,-0.60858
16.1230,-0.64177
16.1400,-0.64177
16.1560,-0.64177
16.1730,-0.64631
16.1900,-0.64631
16.2070,-0.64631
16.2230,-0.64631
16.2410,-0.69663
16.2570,-0.70742
16.2740,-0.70742
16.2900,-0.70742
16.3070,-0.74678
16.3250,-0.74678
16.3410,-0.74678
16.3570,-0.78482
16.3740,-0.96020
16.3910,-0.96020
16.4070,-0.96020
16.4230,-1.00000
16.4390,-1.00000
16.4570,-1.00000
16.4760,-1.00000
16.4930,-1.00000
16.5100,-1.00000
16.5270,-1.00000
16.5430,-1.00000
16.5590,-1.00000
16.5760,-1.00000
16.5930,-1.00000
16.6100,-1.00000
16.6270,-1.00000
16.6430,-1.00000
16.6590,-1.00000
16.6760,-1.00000
16.6920,-1.00000
16.7090,-1.00000
16.7260,-1.00000
16.7440,-1.00000
16.7610,-1.00000
16.7770,-1.00000
16.7930,-0.95077
16.8090,-0.95077
16.8260,-0.95077
16.8430,-0.95077
16.8600,-0.95077
16.8770,-0.95077
16.8930,-0.95077
16.9090,-0.85845
16.9260,-0.85845
16.9420,-0.85845
16.9590,-0.80368
16.9760,-0.78046
16.9940,-0.78046
17.0110,-0.78046
17.0280,-0.75439
17.0450,-0.75439
17.0620,-0.75439
17.0790,-0.70610
17.0950,-0.54451
17.1110,-0.54451
17.1280,-0.54451
17.1450,-0.54451
17.1620,-0.54451
17.1790,-0.54451
17.1970,-0.48289
17.2140,-0.48289
17.2310,-0.48289
17.2470,-0.48289
17.2640,-0.44054
17.2810,-0.44054
17.2980,-0.44054
17.3140,-0.44054
17.3300,-0.44054
17.3480,-0.44054
17.3640,-0.44054
17.3800,-0.44054
17.3970,-0.44054
17.4140,-0.44054
17.4300,-0.44054
17.4470,-0.44054
17.4630,-0.44054
17.4800,-0.44054
17.4970,-0.44054
17.5140,-0.44054
17.5320,-0.44054
17.5490,-0.44054
17.5650,-0.44054
17.5830,-0.44054
17.6000,-0.44054
17.6170,-0.44054
17.6340,-0.44054
17.6510,-0.44054
17.6670,-0.44054
17.6840,-0.44054
17.7010,-0.44054
17.7180,-0.44054
17.7340,-0.44054
17.7510,-0.44054
17.7680,-0.44054
17.7840,-0.44054
17.8010,-0.46920
17.8170,-0.56580
17.8350,-0.56580
17.8510,-0.56580
17.8680,-0.63662
17.8850,-0.63662
17.9020,-0.63662
17.9190,-0.64684
17.9360,-0.64684
17.9520,-0.64684
17.9690,-0.64684
17.9860,-0.65929
18.0020,-0.65929
18.0200,-0.65929
18.0370,-0.67309
18.0540,-0.65782
18.0700,-0.65782
18.0870,-0.65782
18.1030,-0.63963
18.1200,-0.63963
18.1360,-0.63963
18.1540,-0.63963
18.1700,-0.63577
18.1860,-0.63577
18.2030,-0.63577
18.2190,-0.63577
18.2350,-0.63577
18.2510,-0.63577
18.2680,-0.63577
18.2850,-0.63155
18.3010,-0.63155
18.3180,-0.63155
18.3340,-0.62059
18.3510,-0.62059
18.3680,-0.62059
18.3840,-0.62059
18.4010,-0.61576
18.4180,-0.61576
18.4340,-0.61576
18.4510,-0.61576
18.4690,-0.52969
18.4860,-0.52174
18.5020,-0.52174
18.5190,-0.46485
18.5350,-0.45098
18.5510,-0.45098
18.5690,-0.45098
18.5860,-0.45098
18.6030,-0.45098
18.6200,-0.45098
18.6370,-0.44404
18.6530,-0.44404
18.6690,-0.44404
18.6860,-0.44404
18.7030,-0.45828
18.7200,-0.48123
18.7360,-0.48123
18.7520,-0.48123
18.7700,-0.48123
18.7870,-0.48123
18.8030,-0.48123
18.8210,-0.48670
18.8390,-0.48670
18.8550,-0.48670
18.8720,-0.48670
18.8880,-0.49089
18.9050,-0.49089
18.9220,-0.49089
18.9380,-0.49665
18.9550,-0.49665
18.9720,-0.49665
18.9890,-0.49665
19.0050,-0.54981
19.0230,-0.56012
19.0400,-0.56012
19.0560,-0.57792
19.0730,-0.58435
19.0890,-0.58435
19.1050,-0.58435
19.1210,-0.56216
19.1370,-0.56216
19.1540,-0.56216
19.1700,-0.56216
19.1880,-0.44054
19.2050,-0.44054
19.2210,-0.44054
19.2370,-0.44054
19.2530,-0.44054
19.2700,-0.44054
19.2870,-0.44054
19.3040,-0.44054
19.3210,-0.44054
19.3380,-0.44054
19.3550,-0.44054
19.3720,-0.44054
19.3890,-0.44054
19.4060,-0.44054
19.4230,-0.44054
19.4390,-0.44054
19.4560,-0.44054
19.4730,-0.44054
19.4900,-0.44054
19.5070,-0.44054
19.5230,-0.44054
19.5390,-0.44054
19.5550,-0.44054
19.5730,-0.44054
19.5900,-0.44054
19.6060,-0.44054
19.6220,-0.44054
19.6390,-0.44054
19.6550,-0.44054
19.6710,-0.44054
19.6880,-0.44054
19.7040,-0.44054
19.7210,-0.44054
19.7380,-0.44054
19.7550,-0.44054
19.7720,-0.44054
19.7890,-0.44054
19.8060,-0.44054
19.8230,-0.44054
19.8410,-0.44054
19.8590,-0.44054
19.8760,-0.44054
19.8920,-0.44054
19.9090,-0.48634
19.9260,-0.48887
19.9420,-0.48887
19.9590,-0.49834
19.9750,-0.50471
19.9910,-0.50471
20.0070,-0.50471
